Gene	Frequency
RNF123	5
FAM120B	5
DPM1	5
IQCH	5
IQCJ	5
CPB2	5
PDIA5	5
TGM4	5
P2RX7	5
LRRC41	5
ZNF674	5
RGS5	5
RNF144B	5
GPI	5
ZNF597	5
TRDN	5
PHACTR1	5
CABLES1	5
TMX4	5
DLG4	5
KIAA0355	5
P4HB	5
LONP2	5
WASL	5
PRSS22	5
ZNF486	5
FAM183B	5
XRRA1	5
STAU2	5
KCNMB1	5
TP73	5
TMEM59L	5
GNG2	5
RNASEL	5
FOXRED1	5
TRPC4AP	5
RFPL2	5
BAMBI	5
PACSIN1	5
GPAM	5
PARN	5
MFI2	5
ATP1B1	5
NGDN	5
RNF113B	5
ALOXE3	5
TTYH2	5
AMFR	5
DUSP6	5
SLFN12	5
DLX2	5
CSAD	5
SESN2	5
DNPEP	5
MAP1LC3C	5
C17orf78	5
SRPK2	5
CIITA	5
SOCS5	5
GGTLC1	5
IDO2	5
PRKD3	5
ZNF165	5
MAP9	5
ZNF18	5
MTA1	5
PRR12	5
EFCAB1	5
CST4	5
HAX1	5
CXCR1	5
SEPT3	5
PSMA7	5
UGT1A10	5
MEF2C	5
PRRG3	5
SLC2A9	5
ZNF23	5
KPNB1	5
CAPRIN2	5
EMILIN3	5
NUBPL	5
LCMT1	5
PCDHAC2	5
FBXL7	5
EDC4	5
PRPF3	5
REV1	5
HTR2B	5
NNMT	5
LPO	5
TRAPPC10	5
TMIGD2	5
DGCR14	5
MAPK10	5
TRMT11	5
FOLR4	5
LRRC52	5
SLC15A3	5
ARHGEF5	5
FAM173B	5
DIRC1	5
ETV6	5
DHX29	5
CREB3L3	5
ACTR5	5
CRISPLD2	5
SRRT	5
KRTAP10-2	5
THUMPD2	5
ZNF514	5
LUZP4	5
NAT8	5
ZNF547	5
SFPQ	5
CWC25	5
NPHP1	5
FDPS	5
PLCD4	5
PRR19	5
RALA	5
FAM196A	5
RIPK1	5
EIF4A2	5
SULT2A1	5
WDR65	5
METTL4	5
LGI3	5
NHSL2	5
GNAQ	5
LIPK	5
NCAN	5
ODF1	5
B4GALT6	5
XCL1	5
BRE	5
ATP8B1	5
CCNJL	5
OLFM2	5
KRTAP10-12	5
KIRREL2	5
HIST1H1C	5
TSC22D2	5
FRMD8	5
GSDMD	5
GPN2	5
CLRN2	5
ACER2	5
TMBIM6	5
TFDP3	5
TMPRSS3	5
C19orf40	5
INS-IGF2	5
COPS4	5
FUT3	5
CCR2	5
GALNT1	5
CD300LB	5
SUSD5	5
ZNF2	5
RHOXF2B	5
TNNT3	5
MPP6	5
C1orf172	5
TSPAN14	5
LCTL	5
PRDX6	5
OR5AK2	5
GCNT2	5
CPSF3	5
GDPD4	5
KLF10	5
MLH1	5
EYA1	5
CCDC141	5
DOCK9	5
SRGAP1	5
UXS1	5
NMBR	5
LRRC4	5
LRFN3	5
EPHX1	5
PNLDC1	5
SENP2	5
EPCAM	5
IFNA1	5
ALS2CR11	5
RPL3L	5
TFG	5
NARS2	5
ACO1	5
POM121	5
VCPIP1	5
DCST1	5
NFE2	5
PAOX	5
SPP1	5
APBA2	5
RNGTT	5
SYT4	5
NEDD1	5
TMCO3	5
ALDH3B2	5
TAC1	5
CNOT3	5
PNMA3	5
DDX54	5
IBTK	5
NFKBID	5
ABCA12	5
FAIM3	5
KLHL31	5
BEND7	5
CHRNA2	5
KLHDC8A	5
MLEC	5
VAMP7	5
SMARCA5	5
FKBP10	5
POMGNT1	5
PIF1	5
KIAA0196	5
ERLIN2	5
RAB3IL1	5
BCAM	5
CLEC4G	5
TNPO2	5
ZNF275	5
KIAA1467	5
LYSMD2	5
BBS2	5
TMEM187	5
ALDH3A2	5
ZNF250	5
NDRG2	5
ACOT11	5
ATP1A1	5
ZMYM4	5
RNASE3	5
TSC22D1	5
EMP3	5
WBSCR28	5
ZNF600	5
DGKA	5
RBBP8	5
TREM2	5
ZNF587	5
MAGIX	5
VPS36	5
GEMIN4	5
FRS3	5
PDLIM5	5
REPIN1	5
ZNF704	5
HACE1	5
CHODL	5
FCGR1A	5
PHGDH	5
ASB10	5
RPS3	5
TBC1D12	5
HPGD	5
GALNT6	5
UGT1A5	5
ASB3	5
CMA1	5
ACADL	5
PTCD3	5
DHX36	5
FBXL18	5
IL2RA	5
TBX2	5
ZNF141	5
TNPO3	5
PCDHGA5	5
HOXB8	5
APOOL	5
TULP1	5
ME1	5
CEACAM6	5
RIOK2	5
LCOR	5
ACPL2	5
FKBP9	5
STIL	5
L3MBTL3	5
CAPN7	5
TRIM22	5
ATP6V1A	5
UBOX5	5
SAFB2	5
ADIPOQ	5
GNPAT	5
TCEAL2	5
ADIPOR1	5
RENBP	5
AKR1B1	5
TMED10	5
IKBKAP	5
PORCN	5
LRRC40	5
OR10A7	5
HRC	5
CYSLTR1	5
FCHSD1	5
MYO5C	5
TRIO	5
KCNN3	5
FHOD1	5
KRT40	5
SORCS2	5
FAM73B	5
KRT80	5
PPM1A	5
TM9SF4	5
ZNF34	5
FAM193A	5
GABRE	5
ZBTB40	5
TESK2	5
LRRC36	5
MFSD2B	5
CDC42BPB	5
SMAD9	5
RNF219	5
RSBN1L	5
PNMAL2	5
MTHFSD	5
PAQR5	5
PAN2	5
C8orf33	5
GPAA1	5
NDUFB5	5
PLAA	5
UBXN4	5
SLC38A7	5
SLC24A1	5
CEP78	5
COPB2	5
EXOC6B	5
REL	5
SOX13	5
TRIM25	5
DPPA4	5
SIX6	5
DAO	5
TAF5	5
PTPDC1	5
AKAP8L	5
CCBL2	5
ST3GAL3	5
ZNF232	5
HIST1H3I	5
EFR3A	5
PKNOX1	5
MS4A13	5
RBM43	5
FSHB	5
GLE1	5
SLC45A4	5
ACTL6B	5
RAPH1	5
SS18	5
DEAF1	5
DEPDC1B	5
TREX2	5
ECE1	5
ZNF609	5
TMEM207	5
RPN2	5
PTPN11	5
SPESP1	5
ZNF594	5
SNX4	5
GPR114	5
GBAS	5
PTPRE	5
C20orf194	5
RUNX2	5
ZNF276	5
ZNF789	5
USP49	5
TXNRD1	5
ZNF302	5
GSTA5	5
LAMP1	5
ZCWPW2	5
HIST1H3C	5
ZNF449	5
L2HGDH	5
STOML3	5
CALHM2	5
MICALL2	5
TIGD7	5
FGF12	5
TACC1	5
GEM	5
MFSD6	5
DKC1	5
HLA-A	5
LRP1	5
LCE1B	5
IL17RD	5
ZCRB1	5
RBM26	5
TFDP2	5
YY1AP1	5
PHOX2B	5
C1orf51	5
ANKRD16	5
EPSTI1	5
SEPT6	5
AVPR2	5
INVS	5
RPIA	5
CHSY1	5
RASGEF1A	5
BZW2	5
SERBP1	5
RECK	5
KLHDC4	5
CDYL2	5
CYTH4	5
NOTUM	5
CST11	5
N4BP3	5
GFOD2	5
GLCCI1	5
TRIM54	5
MCCC1	5
SLC7A8	5
SHC4	5
SAMD4A	5
PLCXD2	5
C5orf54	5
NR5A1	5
LTB	5
RUNX3	5
B3GAT1	5
FOXN2	5
SLC9A7	5
MUS81	5
KIAA0319L	5
SLC1A1	5
GJA4	5
CYP3A5	5
PER3	5
CCDC127	5
MMP11	5
NOL11	5
TM6SF2	5
SLC39A3	5
SPATA19	5
NSDHL	5
TLE1	5
PAK4	5
ZFR2	5
STRA6	5
APC2	5
OGFR	5
DLG1	5
RCN3	5
XPNPEP3	5
OXSR1	5
FUBP3	5
AFF1	5
MARVELD2	5
GSTA2	5
SCEL	5
ATP6V1E2	5
SH2D5	5
SCN2B	5
GRIN3B	5
OR13C9	5
SYNPO2L	5
GOLGA6B	5
GYS2	5
NARG2	5
KCTD13	5
CACNG8	5
RMND5A	5
ZCCHC8	5
PANX3	5
FAM105A	5
TRIM38	5
KCNJ10	5
SMR3B	5
DBNL	5
CBWD2	5
PSMA1	5
FOXS1	5
GRB14	5
ZNF212	5
GSG2	5
APOA4	5
USP43	5
SEC61A1	5
SIAH2	5
MIER3	5
RBM33	5
MAP2K4	5
CBLN4	5
FOXRED2	5
POLA2	5
KRT12	5
PABPC1L	5
OSR2	5
TLE3	5
PSMD1	5
COQ7	5
VEZF1	5
CACNG2	5
CDK13	5
MAGI1	5
MARK4	5
MTA2	5
GNB5	5
OSMR	5
PKN1	5
GPR89A	4
LIN37	4
FRK	4
POTED	4
MED25	4
TNFSF11	4
KIAA1755	4
IVNS1ABP	4
CLEC12A	4
UBIAD1	4
MYOZ2	4
C20orf96	4
KIR3DL3	4
ZDHHC14	4
CDC25A	4
CD8B	4
DOK5	4
DNAJC3	4
LY6G6F	4
SLC30A2	4
SLC11A2	4
CDC27	4
ALG3	4
DHCR7	4
AGPS	4
BBS5	4
PCBP1	4
LMBR1	4
RASSF6	4
CCDC18	4
ELP2	4
CAPZA3	4
HMGXB4	4
FAM13A	4
ITGB5	4
PARP1	4
MIPEP	4
NBR1	4
LRIT3	4
ADD1	4
RBPJL	4
LIMD1	4
NFKB2	4
ZNF763	4
TAB1	4
PELO	4
RBPMS2	4
AGPAT3	4
HLTF	4
SRPX2	4
ALDH1A2	4
RNF133	4
BRD9	4
CTSZ	4
HNRNPUL1	4
ZBTB34	4
NUCKS1	4
RNLS	4
PBX2	4
MAVS	4
NLE1	4
PLXDC1	4
RP2	4
GPR84	4
HMGB3	4
ACAP1	4
EARS2	4
PRR21	4
PIGS	4
MAPKAP1	4
ATL1	4
STK39	4
FAM189B	4
TIMELESS	4
CHST2	4
IL22RA2	4
ZNF85	4
C4orf3	4
CARNS1	4
ZCCHC7	4
SYTL1	4
CD2BP2	4
FAM84B	4
RAB2A	4
IRS2	4
UMPS	4
CRIPAK	4
TARSL2	4
GUCY1B3	4
GSTM2	4
HMX2	4
PDCD10	4
PRELID2	4
KCNA7	4
GIN1	4
SLC26A6	4
GSS	4
ORM1	4
EVI2A	4
MYBL1	4
SEPT5	4
HOXC10	4
HIP1R	4
SEMA3G	4
DNAJA2	4
CAPN9	4
SLC29A1	4
OR2C1	4
MTSS1	4
NT5E	4
SEC61A2	4
SLC2A13	4
FEZF2	4
CD82	4
SEPT1	4
F10	4
CYP2A6	4
RNF111	4
MTG1	4
SCRN3	4
MAD1L1	4
CCDC47	4
NOMO2	4
EPHX3	4
AIRE	4
DYRK1B	4
P2RY1	4
RANBP3	4
PPOX	4
RAD51C	4
SLC10A5	4
LRIG1	4
SARDH	4
DNTTIP2	4
TATDN2	4
CUL4A	4
LMNB1	4
LRRC59	4
TMEM57	4
MPHOSPH9	4
GCDH	4
OXSM	4
BIN1	4
CAB39L	4
C16orf78	4
IFNA10	4
CEP97	4
KCTD15	4
TM7SF3	4
SULT4A1	4
CHML	4
CYP4F12	4
ZNF534	4
C11orf74	4
SNX15	4
SNX32	4
APLF	4
ARMC1	4
MTPAP	4
RIPK4	4
FOXO3	4
GUCA1C	4
LRRC27	4
INSM2	4
GPT2	4
CRYBA4	4
KLRC2	4
C6orf15	4
SLC25A11	4
NECAB1	4
FBXO33	4
ZNF614	4
HMGCR	4
SPRR1B	4
CT45A5	4
HMBS	4
EIF4B	4
CASP10	4
SPRR2B	4
BACE1	4
SOST	4
CHIA	4
STAT5A	4
TMEM144	4
GCC1	4
NDUFS2	4
IL2	4
SLC1A2	4
SFXN5	4
GBP1	4
NDUFA10	4
MFAP4	4
MTMR14	4
HTR1D	4
STARD3	4
KIAA1211	4
PAPPA2	4
SNTB1	4
UTP15	4
DYM	4
ZNF326	4
MKRN1	4
AGGF1	4
LHX4	4
LAMP2	4
TAS2R46	4
LMOD3	4
STEAP1	4
INPP5F	4
ALDH1A3	4
WDR38	4
ST5	4
TMEM19	4
SHCBP1	4
TMOD1	4
DPF1	4
KEL	4
RAPGEFL1	4
C17orf102	4
OVGP1	4
MBOAT2	4
VPREB1	4
GPR183	4
NGLY1	4
PFKM	4
ARID5B	4
ANKH	4
CORO1B	4
RMND5B	4
ZNF598	4
UGGT2	4
ZNF615	4
UBQLN1	4
IL10RB	4
TLK2	4
EIF3L	4
DYSF	4
HSD17B6	4
FKBPL	4
CLN5	4
LRTM1	4
GORAB	4
FEM1B	4
VLDLR	4
EBF2	4
SGPL1	4
PRX	4
ANKRD53	4
CNTF	4
SETD4	4
GZMA	4
CLDN14	4
FOXN3	4
OSTN	4
LDOC1	4
ZNF573	4
MAS1	4
MLH3	4
MASTL	4
ADRBK1	4
GLT8D1	4
LYPD1	4
SDCCAG3	4
TIE1	4
BLK	4
GPRASP1	4
ZDHHC9	4
PEAR1	4
LCE5A	4
GJA10	4
G6PD	4
SLC17A1	4
CD200	4
RHPN2	4
CRTC2	4
SERPINA11	4
OCM2	4
MOCS3	4
SLC25A18	4
DEPDC7	4
ACAD8	4
COG1	4
SNX5	4
KCNJ4	4
HERPUD2	4
TMEM202	4
A1BG	4
SH2D4A	4
ZNF708	4
ZSCAN29	4
ZNF121	4
C2orf48	4
MAN2B1	4
ADH4	4
PDSS2	4
GPSM1	4
TMEM82	4
SNX18	4
INHBC	4
SOD2	4
PRPS1L1	4
OR3A3	4
C10orf82	4
RALGPS1	4
UCMA	4
KLK4	4
TIGD4	4
CHI3L2	4
PPAN	4
RSPH4A	4
NCLN	4
ZG16B	4
PILRA	4
LRRC47	4
DHFRL1	4
INHBB	4
FGD6	4
ZNF607	4
OR5M1	4
GCAT	4
KLHL3	4
CCDC90B	4
KLHL15	4
TMEM8C	4
RAB40C	4
DHRS9	4
MFSD8	4
CASP8	4
WDSUB1	4
DHRSX	4
RASSF8	4
PEX12	4
SCML1	4
C15orf26	4
FAAH	4
CELF1	4
TAZ	4
MFSD11	4
FRG2B	4
SGSM1	4
SLC9A1	4
HDAC7	4
KIAA0247	4
CATSPER2	4
CDS2	4
DMTF1	4
SLC30A1	4
RAB9B	4
MEX3B	4
C22orf29	4
LEO1	4
RSRC2	4
LPPR3	4
FAM198B	4
ACSL5	4
LRRC32	4
RBMS1	4
GPRIN2	4
C1orf50	4
HMG20A	4
AKAP10	4
DBX2	4
ARC	4
AGPAT1	4
OR51A4	4
KLHL30	4
RNF40	4
KRT20	4
ERP44	4
SPNS1	4
PACS1	4
CHRNA1	4
PBX1	4
FBXO15	4
SAFB	4
COL23A1	4
CYP8B1	4
CSRNP2	4
OR2B2	4
LAPTM5	4
HELLS	4
FBXW9	4
IFNA6	4
SRPR	4
RBM6	4
CIZ1	4
TPD52L3	4
SMYD2	4
MARS	4
HRH1	4
ARMCX3	4
TH	4
PPARA	4
LYPD4	4
EML3	4
LMX1B	4
ZNF471	4
ZNF174	4
SCARB1	4
GART	4
PPP6C	4
GNAL	4
ZFP28	4
C20orf85	4
TAF1D	4
MCOLN1	4
LAYN	4
B3GALT1	4
PABPC1	4
IGF2	4
ZNF263	4
C7orf66	4
SDF2	4
POLL	4
SMC6	4
CHST8	4
OR1N1	4
ZBTB22	4
ERAP2	4
MSMB	4
IRX5	4
EPS8L2	4
WDR20	4
ZNF569	4
TULP3	4
ZHX3	4
LGALS4	4
ANKS6	4
SOX14	4
KLF5	4
FNTA	4
KLC2	4
STK33	4
ALKBH5	4
ARHGAP1	4
DEK	4
ADRA1A	4
CELF3	4
WFDC5	4
HRG	4
CHI3L1	4
TPH1	4
OR13A1	4
APOBEC3G	4
SMTNL1	4
INPP5J	4
AMDHD1	4
AKAP8	4
GLIPR1L2	4
AMBP	4
SNAPC3	4
EIF4E2	4
RASL12	4
INHBE	4
C7orf57	4
AASDHPPT	4
PTPN18	4
ADCK2	4
TYW1	4
KRTAP10-1	4
MRGPRX4	4
GOLGA5	4
GTPBP4	4
PRDX3	4
PPHLN1	4
HLA-G	4
KRT25	4
CIAO1	4
TBC1D24	4
MYOT	4
SRRM1	4
FZD5	4
HTR1B	4
HSD3B1	4
BACE2	4
HEXA	4
TRIM46	4
ZNF224	4
BCL3	4
GDF9	4
ORAI3	4
DNAJC27	4
SNRPC	4
WWP1	4
GDF3	4
RASGEF1C	4
VTN	4
MATR3	4
MSX1	4
CXorf27	4
TACR1	4
IGSF11	4
CENPH	4
GALNT4	4
UGT1A6	4
BTBD3	4
ZNF831	4
CCDC3	4
TPCN1	4
ITGB1	4
FAM13C	4
HOXD8	4
MYADM	4
LRCH1	4
DTWD2	4
FAM160B1	4
RANBP10	4
NPL	4
CSNK1E	4
SERPINB6	4
GSX2	4
IL33	4
TMPRSS12	4
RNF157	4
POC5	4
OXTR	4
LCA5L	4
OR10G2	4
LYZL2	4
ZNF277	4
SHC2	4
C17orf70	4
MRPL45	4
CHRNA9	4
FAM63B	4
CCDC77	4
C10orf118	4
KRT85	4
SCARF2	4
C1GALT1C1	4
ABHD10	4
OR51E1	4
HOXC12	4
SYT8	4
CCDC61	4
KRTAP10-5	4
MRPS27	4
LYPD6B	4
RHOT2	4
RUFY4	4
SPAG11B	4
FAM180A	4
BTG4	4
ENTPD4	4
C6orf211	4
ZCWPW1	4
AGT	4
HHIP	4
FAM50B	4
TNFAIP3	4
TMEM196	4
DHDH	4
GALP	4
SNAP47	4
YTHDF3	4
LHX1	4
DNASE2B	4
CYP1A2	4
IFFO1	4
AP2M1	4
EID3	4
IQCF3	4
PRPS2	4
CAMP	4
FETUB	4
MEF2D	4
KHDRBS1	4
MAPK8	4
PYGB	4
S1PR4	4
NDRG4	4
CDADC1	4
C1orf61	4
GARS	4
ZNF280D	4
IL1RL2	4
CARS	4
PHC2	4
CYP27B1	4
LPAR3	4
HIST1H2AH	4
CST8	4
SLC45A3	4
ST7	4
IGFBP3	4
AP1G2	4
SHKBP1	4
SCGB1C1	4
ZNF143	4
ABLIM2	4
CTAG2	4
RSPRY1	4
SPATA21	4
TMEM100	4
TMEM63C	4
CDK18	4
RBMXL2	4
TTC5	4
CCNB1IP1	4
EFCAB5	4
ERO1L	4
MRC1	4
ATG4D	4
NDST1	4
CD300C	4
BCAT1	4
RAB3GAP1	4
APOBEC3D	4
CAMK2N1	4
OR6C76	4
CAPG	4
TAS2R38	4
ADH1B	4
SEMA4F	4
IKBIP	4
VHLL	4
UBE2Q2	4
POU3F3	4
STAT5B	4
TBXAS1	4
SEMA7A	4
EIF3K	4
RRP15	4
ZNF48	4
TRIB1	4
LMO4	4
CTDSP1	4
NSUN6	4
FAM57B	4
INTS8	4
BRD1	4
SSTR1	4
ERCC3	4
EDNRA	4
RCN2	4
EXOC7	4
ABTB1	4
SIRT7	4
DUXA	4
SRRM3	4
FLOT2	4
DTNB	4
C11orf42	4
EXD1	4
CD300A	4
FKBP15	4
SLC35F5	4
ZNF383	4
LRRC1	4
TDG	4
CEACAM19	4
PNCK	4
HNRNPA1L2	4
ANKRD1	4
RNF6	4
ZNF511	4
ALDH4A1	4
HIST1H1T	4
SHC1	4
GRB7	4
SEC23B	4
PPM1K	4
MRVI1	4
KANK2	4
FAM9C	4
ISPD	4
MFGE8	4
PSAT1	4
ARHGAP28	4
AMBN	4
GPR107	4
SOHLH1	4
TTLL3	4
LIN28A	4
NMS	4
DDX20	4
PIK3R3	4
SSTR2	4
TOX4	4
AEN	4
APCDD1L	4
OR12D3	4
NOXO1	4
PEX6	4
RINT1	4
ZFYVE20	4
SNX27	4
DPAGT1	4
FOXA3	4
PHF23	4
SUCLA2	4
MINK1	4
MTIF2	4
DHX35	4
PLIN3	4
JMJD6	4
MS4A10	4
FN3KRP	4
ZNF200	4
ADAMTSL5	4
CASC1	4
TNN	4
SLC22A10	4
UEVLD	4
IDS	4
ANXA5	4
TUBD1	4
SEPP1	4
MTX2	4
ACOT7	4
ART3	4
ST6GAL1	4
KAZALD1	4
GPR110	4
NME7	4
SLC36A3	4
CLK4	4
ZNF530	4
B4GALT2	4
SLC38A4	4
FABP9	4
UTS2R	4
RPS6KA1	4
ZNF793	4
LRCH2	4
C1QC	4
HRH3	4
ZNF595	4
GIT2	4
PLCD1	4
ACTR8	4
RAP1GAP2	4
NACA2	4
C12orf44	4
VPS39	4
ERICH1	4
ACER1	4
GRXCR2	4
USP35	4
PCYOX1	4
CALCOCO2	4
SLC2A3	4
INF2	4
MED7	4
GABPB1	4
ARVCF	4
ANXA4	4
OR1E2	4
XYLT2	4
PAPD4	4
F12	4
GFAP	4
GFM2	4
CAMLG	4
SFRP2	4
ATL3	4
ATIC	4
LRRC55	4
ZFX	4
MMP15	4
C5orf51	4
FUK	4
TTC26	4
PHF21A	4
CCL1	4
SHB	4
BSX	4
PSTPIP1	4
ZNF219	4
FANCA	4
ICAM5	4
MYL1	4
ZNF43	4
ZNF581	4
STAMBP	4
DCAF12	4
ADAM15	4
SIDT1	4
STYK1	4
SERINC1	4
REN	4
ANKFY1	4
SCTR	4
DBR1	4
TERF1	4
FTSJ3	4
PIK3R2	4
CD2	4
RASGEF1B	4
ESCO2	4
MTMR1	4
CBWD1	4
DIRAS2	4
GPATCH8	4
SLC5A5	4
GDF7	4
EFHC1	4
BST2	4
DGUOK	4
RHO	4
SOX8	4
OR6C2	4
GPR135	4
ZNF540	4
TOB1	4
TLE2	4
AHCYL1	4
ECHS1	4
APOH	4
GPR20	4
GRAMD1A	4
GALNTL5	4
SLC25A6	4
TOP1MT	4
VSX1	4
SSX2IP	4
FUT6	4
HOXB13	4
C1orf110	4
C1QL3	4
FAM65A	4
TAGLN2	4
PRPF19	4
HIST1H1D	4
CGREF1	4
SPRR2G	4
COLEC10	4
SYMPK	4
RBM28	4
ITPKC	4
NR1H2	4
STRBP	4
DDX23	4
ITPRIPL1	4
DPY19L1	4
OR11H6	4
IFNAR1	4
HECA	4
ELOVL3	4
BTBD17	4
U2AF1L4	4
BRD3	4
ZNF844	4
GPR180	4
DNAJC7	4
NR0B2	3
ZMAT5	3
GPS1	3
RPAP2	3
DAG1	3
NEK9	3
POP4	3
NXPH4	3
CTH	3
SMARCB1	3
PRKRA	3
E2F1	3
RHEB	3
RPL3	3
B4GALNT1	3
HOOK1	3
MED27	3
GTF2H1	3
MPL	3
C6orf58	3
CLDN11	3
CHRFAM7A	3
ISM1	3
TRMT2A	3
TUBA1B	3
PRAMEF17	3
TBX10	3
PPTC7	3
LMOD2	3
SGTB	3
PRKAR1B	3
OR6C4	3
ARL2	3
ARHGAP26	3
NRL	3
ATP6V1B1	3
UNG	3
FOXI2	3
RNF2	3
TMEM72	3
CLYBL	3
TSEN2	3
HOXD11	3
SDR9C7	3
FBXO3	3
RDX	3
TRIM15	3
TRIM32	3
TMEM198	3
HDGF	3
VGF	3
HMGB4	3
PIGB	3
QRFPR	3
PRKX	3
ACP1	3
CRTC3	3
SCARB2	3
ADAP2	3
ATP5L	3
DYDC2	3
CD99	3
SNRNP40	3
SYCP3	3
IPO5	3
ALDH3B1	3
NAA25	3
PLS3	3
CASQ2	3
RCC1	3
EBP	3
COL19A1	3
NRIP2	3
ATP5B	3
SLC6A17	3
SQRDL	3
CATSPER3	3
FNBP1L	3
CCNA2	3
FAM175B	3
SNAP23	3
HIBCH	3
KCNK16	3
SLC7A10	3
KRT8	3
CXCL12	3
SHD	3
FGFBP1	3
DLL1	3
RAB27B	3
CIB4	3
PNRC1	3
C14orf166	3
EPM2AIP1	3
CRH	3
FAM104A	3
CRIPT	3
FAM168B	3
PDE6G	3
CDC16	3
PRR11	3
TPM4	3
KIAA0141	3
STAT3	3
INTS9	3
CBWD6	3
LY6K	3
KRTAP4-2	3
SPRY1	3
TAS2R14	3
CLEC4A	3
TEAD1	3
CDNF	3
IPP	3
OS9	3
CD14	3
PPWD1	3
PRH1	3
UTY	3
SPTY2D1	3
FDXR	3
PPP2CB	3
EFCAB4B	3
DRG2	3
STRN4	3
FAM50A	3
FAM132A	3
AP4B1	3
FGG	3
TEF	3
OPTN	3
GPR125	3
DGKB	3
ZFP37	3
ICA1	3
IMP4	3
PCGF5	3
FKTN	3
NRG2	3
INPP5A	3
NMNAT1	3
CCT5	3
PRPS1	3
SLC15A4	3
GJA8	3
JUP	3
C8orf37	3
TYRP1	3
CALM1	3
PPT2	3
FGFR3	3
DUSP7	3
GSTO2	3
CCDC122	3
LMAN2	3
OR4C12	3
AMTN	3
RBM15B	3
TTLL10	3
GPBP1	3
HRAS	3
SLC39A10	3
HOXC9	3
NDUFA8	3
RAB37	3
NECAP1	3
CKM	3
PELI3	3
CD38	3
ERMAP	3
CAMK1D	3
TRIM40	3
EZR	3
EGR4	3
CCPG1	3
SLC2A4RG	3
ASL	3
NONO	3
TBCCD1	3
RHOT1	3
FOXO1	3
STC1	3
KREMEN1	3
RHBDD2	3
PRDX1	3
VPS52	3
IFT81	3
SMCP	3
CDC20	3
RNASEH1	3
FAM9A	3
OOEP	3
LIN54	3
AIMP1	3
GNA13	3
METTL7B	3
PGPEP1L	3
DBF4B	3
PANK1	3
RUSC1	3
JMJD4	3
CCDC65	3
SLC22A3	3
STAC3	3
ST6GAL2	3
ERCC2	3
OR1E1	3
RBM5	3
OR52W1	3
PDP2	3
CLEC7A	3
DMRT2	3
C16orf70	3
ATP6V0A2	3
DYRK3	3
KRTAP26-1	3
MAN1C1	3
RNF25	3
GPR21	3
AP2A1	3
RNF112	3
HAGHL	3
SUOX	3
TREML1	3
MRPL22	3
ADPRHL1	3
JRKL	3
IFI35	3
UBA3	3
CTSE	3
USP3	3
OR1D2	3
HEATR4	3
KIAA1715	3
RECQL4	3
NRAS	3
TPRG1L	3
SMU1	3
LGALS13	3
ENSA	3
POLD2	3
C5orf34	3
DPH1	3
SLC46A3	3
CCL14	3
RNF19A	3
PGC	3
DGKK	3
MYL3	3
C10orf11	3
LECT1	3
IFNA21	3
CLLU1OS	3
MAN1B1	3
ATHL1	3
TCF25	3
RGAG1	3
OBFC1	3
MAPK8IP1	3
RPS6KB1	3
ICOSLG	3
SPRR4	3
C14orf166B	3
ADRB2	3
RNF103	3
SRRD	3
FKBP2	3
AMDHD2	3
KCNE1L	3
NYX	3
FKBP5	3
ATP6AP2	3
MIF4GD	3
FPGS	3
KRTAP4-4	3
HCFC1	3
BRCC3	3
GPM6B	3
ALOX5AP	3
POU2F3	3
SIRT4	3
ATP5F1	3
STT3B	3
AMELY	3
FGFBP2	3
TUFM	3
CORO1A	3
GML	3
CEP76	3
SLC39A4	3
NIT1	3
TRPM1	3
UTP18	3
CYP26A1	3
TXNDC12	3
NFIL3	3
OGN	3
LRAT	3
LZTS2	3
ZNF441	3
IGFBPL1	3
CAMK2A	3
RGS7BP	3
TNFRSF21	3
CAT	3
ASMTL	3
AKR1E2	3
CARD16	3
RLN2	3
SIRPB2	3
MRPL10	3
NUMB	3
NPPA	3
UQCRQ	3
C12orf56	3
WASF2	3
LRRC57	3
DDIT4	3
SSX3	3
STARD10	3
PACSIN3	3
OMD	3
WWTR1	3
YIPF1	3
CDK4	3
DAAM2	3
CCND1	3
PPIP5K1	3
TOLLIP	3
TMEM8B	3
MED6	3
TM4SF1	3
PLAU	3
SLC27A1	3
CASP14	3
ANXA11	3
UQCRC2	3
TUBA4A	3
SDHAF2	3
C1orf74	3
FAHD2B	3
TCF23	3
OSBPL9	3
CRYBA2	3
C12orf74	3
TFPI2	3
C14orf93	3
HPCAL4	3
INTS10	3
PANK2	3
GPX7	3
ESRP2	3
ANKRD13C	3
ENO1	3
NEK8	3
FANCL	3
GRHPR	3
GOLGA6A	3
TNNI1	3
DNAJB5	3
WDR12	3
LCLAT1	3
PROX2	3
DCN	3
C1QTNF9	3
ZNF577	3
FAS	3
CSGALNACT1	3
LPIN1	3
ZNF778	3
MUC2	3
TMEM102	3
CYTH1	3
ZNF720	3
ELOVL6	3
DAP3	3
GPAT2	3
C3orf27	3
JUN	3
VPS13C	3
SNX10	3
POLR3D	3
FANCE	3
LAG3	3
DARS	3
KLHDC2	3
PHKG2	3
ZNF610	3
MAGEF1	3
FDX1	3
NUP62	3
CPOX	3
WISP3	3
S100A7L2	3
CPXCR1	3
NUDT1	3
SNX24	3
PLEKHA3	3
CCDC113	3
CBX5	3
CCDC51	3
C21orf91	3
FOS	3
SGPP1	3
GALNT11	3
OSCP1	3
