Gene	Frequency
OSCP1	5
PAX3	5
ASAP3	5
ATP6V1B1	5
SCAI	5
FAM47E	5
HTR3C	5
STEAP4	5
RHOT1	5
POLDIP3	5
SAMD3	5
CBL	5
METTL3	5
GSTZ1	5
DPPA4	5
GABPA	5
ACAT2	5
ENPP5	5
B3GNT4	5
ISLR	5
FAM102A	5
LPAR4	5
KIAA0513	5
POTEG	5
EIF3I	5
EFCAB3	5
FZD8	5
SLC6A13	5
NFIL3	5
DTL	5
PLEKHH2	5
TRIM43	5
FMNL1	5
PDIA6	5
HORMAD1	5
PRAMEF1	5
HIST1H1C	5
TMEM194B	5
HARS	5
RXFP1	5
C17orf80	5
DNAJC21	5
SERPINA12	5
DOK3	5
TUBA3E	5
KIF2C	5
GEMIN4	5
NMT1	5
SLC6A9	5
DPEP2	5
NOXA1	5
BHMT	5
FAM171A2	5
SLC6A16	5
SNTB2	5
FLT3	5
NOSIP	5
LRCH3	5
PANX1	5
SOX2	5
ENOSF1	5
SDR9C7	5
FSTL5	5
ZNF599	5
GCNT2	5
OR5H14	5
ACTRT1	5
ARPC1A	5
KRTAP25-1	5
PPWD1	5
PGD	5
ENGASE	5
SLC37A1	5
YY2	5
GTF2I	5
EGFR	5
CMTM3	5
NOC3L	5
NCBP1	5
LRRC48	5
RABGGTB	5
MTNR1B	5
UNC93A	5
TGFB2	5
C9orf41	5
ANKRD23	5
WHAMM	5
CCDC36	5
RUNX2	5
OR51B4	5
FADS3	5
SEPHS1	5
TRIM25	5
CELF3	5
CDNF	5
RNASE10	5
NBPF3	5
C1QL2	5
JAK2	5
PHAX	5
CPO	5
UBAP2	5
BTNL8	5
ZNF347	5
NANOS3	5
DISC1	5
RAB36	5
GALNT5	5
WNT3A	5
RANBP3L	5
FAM168B	5
DLGAP5	5
ITIH4	5
ZNF180	5
PCGF1	5
ZBP1	5
CHD1L	5
GPR6	5
FMO1	5
TNFRSF21	5
SYTL3	5
REPS2	5
NEXN	5
LILRB1	5
PPP1R15B	5
DHRS7	5
XCR1	5
ZNF547	5
ACAD9	5
NAPA	5
KLK13	5
SLC25A42	5
PUS10	5
REM2	5
CDH15	5
STT3B	5
FRMD4B	5
SP140	5
PEX13	5
ARL6	5
NOXO1	5
PNOC	5
NTSR1	5
RHBDL1	5
NR1H4	5
USP6NL	5
CCDC59	5
GPCPD1	5
RSPH4A	5
ZNF283	5
CTSH	5
ACSM2B	5
ZNF789	5
BEND2	5
GLT6D1	5
ABT1	5
LRPPRC	5
AP1G1	5
RHAG	5
PSG3	5
EPX	5
CA2	5
ZNF675	5
OR1L8	5
UGT1A7	5
NXF5	5
AGBL2	5
PEPD	5
EEFSEC	5
PPM1E	5
APOBEC3B	5
DHX58	5
SLC5A7	5
MTRR	5
FTCD	5
DTWD2	5
DAB2	5
IPO13	5
PRDM7	5
PWWP2A	5
IL1RL2	5
FRMPD2	5
MTHFD1	5
ATP13A4	5
CCT6B	5
HSPA13	5
METAP2	5
OR13D1	5
AIDA	5
HIF1A	5
KIAA1644	5
ADAM2	5
UBASH3B	5
ZSCAN10	5
BTN3A3	5
PTHLH	5
SLC5A11	5
C11orf87	5
HESX1	5
GGT1	5
ALG12	5
GPR15	5
FOXP1	5
NCAPG2	5
PCSK6	5
BCKDK	5
AMMECR1	5
DNAJC7	5
MED27	5
PCDHGC3	5
SPRY3	5
CLEC14A	5
ABCB10	5
BRF2	5
NUP88	5
SLC7A9	5
CAPN10	5
UBP1	5
GZMH	5
PPM1M	5
KIAA1161	5
HOXD1	5
GIGYF2	5
HECTD2	5
CNOT7	5
F7	5
ZNF502	5
EFCAB7	5
NXF1	5
LAP3	5
FBXW12	5
CRNKL1	5
HARS2	5
RNF113B	5
ARRDC3	5
ELP2	5
MMP10	5
CETN3	5
HELLS	5
LEF1	5
MAGEB6	5
IL1B	5
RAB3C	5
SLC16A7	5
MDH1B	5
TACR3	5
ERG	5
MYB	5
CADM4	5
CDCP1	5
KCTD12	5
TFE3	5
DMBX1	5
XRCC3	5
TEX11	5
TAS2R19	5
KCNJ9	5
CCDC51	5
VDAC2	5
SLC39A8	5
HLA-DPA1	5
CYP11B1	5
FAM199X	5
FBXL19	5
ZDHHC15	4
GDPD2	4
CD200R1L	4
MAGEA4	4
AAAS	4
TEX13A	4
B3GALT4	4
NDST4	4
RLBP1	4
QSOX1	4
LRRC15	4
KLC4	4
MSH5	4
OR6Y1	4
HKR1	4
FAM20C	4
TIMP4	4
SQLE	4
KRT27	4
GORAB	4
AUP1	4
PLEKHF1	4
DRD3	4
CEP55	4
MPP3	4
CDK18	4
C11orf49	4
CD34	4
NTF3	4
HIST1H4H	4
SUSD1	4
STRBP	4
SEC63	4
RGL1	4
ZNF267	4
PHF10	4
VDR	4
HYAL2	4
TMEM25	4
ACTG1	4
FN3K	4
TMEM72	4
CRHR2	4
TAS2R43	4
OR52K1	4
SP6	4
PVRL2	4
GATA5	4
ADM2	4
TAF6	4
TNFSF13B	4
OR13H1	4
TNFRSF1A	4
ZPLD1	4
OR8I2	4
C12orf42	4
CAMK2B	4
SPACA1	4
PI16	4
SLC25A32	4
ECM1	4
MMP27	4
EMCN	4
NDUFAF1	4
CRYM	4
CH25H	4
AQR	4
PRSS8	4
SOX15	4
AFTPH	4
SUV420H2	4
SLC45A3	4
AK1	4
KCNJ13	4
CARD14	4
OR2AT4	4
COPS7A	4
ADAR	4
KLHL31	4
BDP1	4
GCLC	4
SERPINA4	4
MYH4	4
TMEM198	4
C5AR1	4
NPSR1	4
FPGS	4
TMEM38B	4
MMP1	4
ZNF727	4
TPST2	4
MKNK2	4
CCDC114	4
NHLH1	4
GDPD4	4
STK32A	4
PPP2R1B	4
FAM20A	4
TDRKH	4
CALML3	4
RAD54L	4
MIER2	4
FKRP	4
ATRIP	4
OR9K2	4
KLF1	4
CYP19A1	4
STEAP1	4
NRN1	4
NKD2	4
DNASE2	4
ZNF132	4
FGF17	4
NCF2	4
AGPAT6	4
GZMK	4
PEX16	4
CHMP1A	4
DCLRE1A	4
MEGF9	4
UPF3B	4
AKR1C4	4
TJAP1	4
IL18	4
FGG	4
IPPK	4
RSAD1	4
KRTAP5-1	4
SPAG8	4
LRRC37A3	4
C14orf166B	4
TYMS	4
TAF7L	4
WRAP53	4
PCOLCE	4
C22orf29	4
HIST1H1T	4
SH2B2	4
SSBP2	4
BIN2	4
SNTB1	4
PROC	4
CASQ1	4
AP4M1	4
FBXW8	4
RRN3	4
RNF215	4
E2F4	4
SERPINB12	4
ADPRHL2	4
C19orf47	4
C3orf58	4
CLEC18C	4
CMKLR1	4
BTRC	4
LMX1B	4
SLCO2B1	4
IRX2	4
MOXD1	4
C1orf172	4
GABRE	4
TEPP	4
PROCA1	4
RECQL5	4
ARL6IP6	4
USP32	4
ANO7	4
HIST1H4D	4
B3GALT2	4
THEG	4
TAAR2	4
LRCH4	4
SLC37A4	4
STK11	4
ANKRD2	4
FAM110A	4
BAX	4
PTN	4
CHRNA3	4
SPATA18	4
NXPH2	4
BAIAP2	4
CANT1	4
GDAP1L1	4
ASMT	4
TFAP2B	4
PADI4	4
TRMT61B	4
ZNF10	4
COL8A2	4
TRAF3	4
TAAR6	4
FOXJ3	4
RHBDD3	4
RSAD2	4
ARIH2	4
C22orf15	4
MRPS22	4
BTBD3	4
DCAF15	4
ZDHHC4	4
CA12	4
ERO1LB	4
AMY2A	4
CHRNA2	4
TIA1	4
MTSS1	4
HTRA1	4
GPR150	4
TYW3	4
QRSL1	4
KHDRBS3	4
ZBTB6	4
CASQ2	4
FAM134C	4
PHYH	4
HSD17B1	4
OR4K17	4
POC1A	4
LIPG	4
PRSS36	4
TWIST1	4
ORAI2	4
CTSA	4
FUZ	4
VAV1	4
FETUB	4
TPSD1	4
GRHL3	4
CDR2	4
SULT1E1	4
GALNT10	4
SERPINA6	4
MIER3	4
VAC14	4
ZBTB37	4
IFNGR2	4
RNPS1	4
EXOC7	4
CUTC	4
DNAJB6	4
PPBP	4
BRE	4
MYOZ3	4
LILRA1	4
FAM53C	4
ERN1	4
CDHR1	4
DDX53	4
MMACHC	4
DLX2	4
NUMB	4
HTRA4	4
ADNP	4
ZNF280C	4
GALR1	4
GCM1	4
CYP27B1	4
KDELR1	4
CHN1	4
APOBEC2	4
BMP8A	4
NAT8L	4
BEST2	4
FAM187B	4
VGLL4	4
OR2B6	4
RAB8B	4
LRRC28	4
CHMP6	4
SHBG	4
SERTAD2	4
TTPAL	4
SUCLA2	4
ANGPTL7	4
ITPRIPL2	4
SLC16A4	4
RTN4IP1	4
OR10A5	4
CEACAM16	4
TRMT1	4
DMAP1	4
GAB3	4
GTF3C1	4
ZNF300	4
LY9	4
EEF1A1	4
C1orf87	4
WIPI2	4
DCPS	4
SCARA3	4
FABP2	4
DNM1	4
FOXD4	4
FAM166A	4
OR2C1	4
CPNE4	4
BFSP2	4
ZNF554	4
FAM19A4	4
ECSIT	4
B4GALT6	4
PUS1	4
GCM2	4
OR14J1	4
LRRC37B	4
CD14	4
MRPS31	4
RAB3IP	4
NLE1	4
OR5J2	4
TRIM4	4
GPR111	4
POU4F3	4
SLC16A8	4
TESK1	4
DGCR6	4
USP46	4
LYVE1	4
RTF1	4
AGAP6	4
PNPLA2	4
TASP1	4
IFITM5	4
ZNF263	4
MTA3	4
BEST4	4
ZNF484	4
UTP14C	4
GJB4	4
EXOC3L2	4
DDX25	4
PROM1	4
ZBTB26	4
PI4K2A	4
TMX3	4
C1orf100	4
NCF1	4
LRTM2	4
KRTAP1-5	4
P2RX2	4
THAP4	4
PCSK2	4
MMP17	4
ANXA10	4
RPS2	4
MSC	4
LARP1B	4
C1orf74	4
MAPRE2	4
TSSK2	4
PPTC7	4
ENOX1	4
RABEP1	4
RARRES3	4
GNL3	4
GFRA2	4
WASF1	4
GNA11	4
ZNF678	4
RDH5	4
GP5	4
B3GNT7	4
TMEM39B	4
CSAD	4
SHF	4
OR8K3	4
OCIAD1	4
FBXL4	4
MFSD8	4
TLX3	4
GPAT2	4
NEK2	4
DERL2	4
NEU2	4
CKMT2	4
MUTYH	4
SCNN1B	4
KIAA0020	4
C11orf42	4
SLC30A7	4
IWS1	4
DHH	4
RAB5C	4
AQP10	4
WWP2	4
RBPMS	4
CERK	4
GLIS2	4
SPATS1	4
OVCH2	4
HSPH1	4
WDR25	4
VTN	4
LAT	4
TYMP	4
TTC33	4
OR51A4	4
DNAJB9	4
WDR27	4
RNF144A	4
SSTR2	4
RNPEP	4
SLC7A8	4
GMEB1	4
SRPR	4
TNFRSF6B	4
TXNDC16	4
ADAM9	4
CCDC24	4
PAX9	4
ZNF101	4
SPIN2A	4
NPRL3	4
ESRRG	4
DDX21	4
CCNT2	4
ZNF598	4
ATE1	4
SLC24A4	4
HSD17B14	4
ZBED4	4
GLS	4
POLH	4
IL18R1	4
MEST	4
BRS3	4
MR1	4
ATAD2B	4
ZYX	4
ELMOD1	4
FOXD3	4
CWF19L1	4
CNOT6L	4
CCDC77	4
MMP14	4
GYS2	4
TMPRSS13	4
OR51G1	4
HAGHL	4
TEKT2	4
SARNP	4
ACER1	4
UBE2U	4
ARHGAP26	4
ZNF22	4
KIAA0895	4
KRTAP4-3	4
CCDC125	4
MFRP	4
PIGZ	4
NTSR2	4
CSTF1	4
FGFRL1	4
DCP1B	4
PNP	4
USP51	4
RNF148	4
LHX6	4
KLHL18	4
NETO2	4
PLD3	4
UROS	4
ZNF197	4
WDR55	4
ACTC1	4
SLAMF1	4
RHD	4
UTP23	4
NMUR1	4
FAM180A	4
ERI2	4
MYF5	4
KMO	4
KLHL21	4
ZNF679	4
TMPRSS3	4
CHN2	4
HIST1H1A	4
MIOS	4
PPAT	4
C1orf177	4
SPOCK2	4
RUNX3	4
ZNF284	4
TM4SF5	4
SYNJ1	4
ATP6AP2	4
MGA	4
OR10A4	4
COX6A2	4
ALOX15	4
ITPRIPL1	4
PRKCH	4
FGF3	4
ATP1B3	4
ENPP6	4
MYO16	4
FAM86B2	4
OR8K5	4
MYLK4	4
KIF11	4
DEGS2	4
ACTR10	4
OGG1	4
MCCC1	4
EMD	4
UXS1	4
SNX19	4
PEBP4	4
SRY	4
CCDC153	4
MRPS15	4
EIF2B4	4
CBLL1	4
ALDH2	4
SLC35A5	4
CNDP2	4
NBPF1	4
IL1RAP	4
SARS	4
GLS2	4
EPB41L4B	4
ADA	4
CCDC64B	4
ICA1L	4
BMP3	4
CIDEC	4
CTGF	4
SMEK2	4
BBOX1	4
DPPA5	4
ZNF181	4
IRAK1	4
DNASE2B	4
KATNAL1	4
NTAN1	4
DNPEP	4
RGSL1	4
ZNF526	4
TNFRSF10C	4
FAM86A	4
METTL7B	4
CYP3A7	4
ZNF695	4
ATP5A1	4
TBCC	4
FGFR1	4
SMTNL1	4
LACTB2	4
ATXN1L	4
RAB40AL	4
FAM114A2	4
P2RY2	4
RALGPS2	4
TC2N	4
KARS	4
PRPF38B	4
AGAP7	4
NISCH	4
MAK	4
STOX2	4
CYP2A6	4
IRF6	4
OXNAD1	4
SLC22A12	4
PPP1R3C	4
THOC3	4
ANGPTL5	4
DEGS1	4
RPUSD4	4
HIF1AN	4
HEMGN	4
RAB3D	4
GPR153	4
NPAS1	4
MAP2K6	4
ZDHHC19	4
NOS3	4
DHX32	4
LYSMD2	4
OR13C3	4
C1orf63	4
MFSD6	4
SMEK1	4
SLC5A4	4
CALB2	4
MYEOV2	4
ERLIN1	4
CLUAP1	4
RECQL	4
DUSP5	4
EXOC8	4
ACMSD	4
PRSS53	4
TPBG	4
TTC31	4
MFSD6L	4
AKT1S1	4
DPP8	4
SAMD11	4
TYRP1	4
DDX10	4
TPM1	4
ZNF772	4
ATXN7L2	4
RNF8	4
NRL	4
ALAS1	4
SLC2A1	4
C9	4
GPR137	4
MFN2	4
PHKA2	4
LMLN	4
NLRP6	4
BHMT2	4
HNRNPC	4
BATF	4
S100A7	4
GSC	4
SLC47A1	4
ZCWPW1	4
OR4N4	4
ZNF780B	4
OR9Q1	4
IDH2	4
ABHD2	4
SLC25A28	4
HNF1B	4
TP53TG5	4
GPN1	4
PTH1R	4
CDK9	4
OR10H3	4
STAMBP	4
ZUFSP	4
XKR8	4
LRRC27	4
WDR16	4
STIM1	4
FDXR	4
BSND	4
SLC19A3	4
CDK16	4
TEKT1	4
CD99L2	4
KCNK17	4
GAPDHS	4
PTPDC1	4
AKR1B10	4
BARD1	4
LAMP1	4
S100PBP	4
CTSW	4
PGAP3	4
TAF1B	4
NARG2	4
SFTA3	4
RDH8	4
WAPAL	4
TMPRSS4	4
ARHGAP18	4
KCTD11	4
USP33	4
HNRNPR	4
SMPD3	4
VPS28	4
PSAT1	4
SLC24A1	4
SGK3	4
SP110	4
SIGLEC14	4
TTC8	4
LPAR6	4
PKNOX2	4
CECR6	4
MXD3	4
ZNF821	4
BMPR1A	4
PGLYRP3	4
RCL1	4
FLCN	4
ZNF550	4
MEIS3	4
ZNF44	4
GPR50	4
KIRREL	4
ETS1	4
AKR1C1	4
PAN2	4
GAL3ST1	4
AVPI1	4
AGPAT4	4
SLC17A3	4
OSBPL11	4
TFB1M	4
FPR3	4
MSR1	4
ZNF613	4
GRB7	4
CXorf64	4
ST3GAL1	4
TIGD4	4
C19orf55	4
TAF13	4
B3GNT3	4
DSCR3	4
SEZ6L2	4
AQP1	4
TADA2A	4
HOXC13	4
QTRTD1	4
DCTN4	4
ACAD8	4
MAP1LC3A	4
C16orf72	4
IFI44	4
C12orf4	4
PBX3	4
CFTR	4
LGALS9C	4
TFPI2	4
FGF5	4
EPM2AIP1	4
MAL	4
HAS1	4
SLC9A6	4
ALG1	4
OR5D13	4
SUPT3H	4
PM20D1	4
MIP	4
OR10G9	4
FEZ1	4
BBS4	4
CLEC9A	4
CLEC2B	4
TAS2R38	4
MARCKSL1	4
SEPT11	4
MSRA	4
GLIS1	4
PGM2L1	4
PPIB	4
OXSR1	4
HEATR6	4
UBE2K	4
HIRIP3	4
MRPL2	4
TRMT61A	4
NDUFV1	4
BFAR	4
ZFP90	4
TRUB2	4
HIST1H2AC	4
MYOD1	4
TUBA1A	4
WNT3	4
ZC3HC1	4
UNC93B1	4
C9orf114	4
DAPP1	4
TARS	4
MIPOL1	4
OR5AC2	4
PTCHD2	4
POU5F1	4
ISPD	4
GMCL1	4
CTTNBP2NL	4
AP1S3	4
SYPL2	4
MRPS5	4
APLNR	4
CCDC149	4
RSPO3	4
CENPT	4
STX8	4
STYXL1	4
PPP4C	4
AMDHD1	4
VTI1A	4
DPY19L4	4
ABCC4	4
TUFT1	4
HDAC8	4
ELAC2	4
TNFSF9	4
CD320	4
ANXA1	4
ARSF	4
EPHX4	4
KCNIP1	4
ZEB2	4
MEP1B	4
TXLNG	4
FSIP1	4
FAM90A1	4
STRC	4
DEPDC1B	4
ARMC2	4
SIRT1	4
CCDC97	4
MPG	4
C6orf106	4
FNBP1L	4
FKTN	4
SDC2	4
CRHBP	4
ELP4	4
OR11H12	4
PFDN4	4
LGALS13	4
VGF	4
DHX35	4
PPA2	4
PAPD4	4
TBC1D19	4
MID2	4
CPEB1	4
WISP3	4
CCDC7	4
OR2A4	4
PTPRA	4
ZNF439	4
GPR176	4
HDHD2	4
DCAF8	4
TRMT2A	4
RBBP4	4
PFKFB4	4
MDFIC	4
RIT2	4
TAS2R30	4
IMPAD1	4
LRRC69	4
ZCWPW2	4
UPK3A	4
RAB3B	4
CYP2C8	4
AIM2	4
HOMER2	4
CHODL	4
CCDC78	4
KLB	4
GSTM4	4
OR2J3	4
FMO6P	4
B4GALNT3	4
CAP1	4
FAM181A	4
CLUL1	4
CYP4V2	4
SNX5	4
MS4A15	4
TTC30B	4
TAS2R1	4
RNF19B	4
TNFSF11	4
ZNF792	4
HS3ST4	4
KLHDC3	4
PCDHB16	4
RDH13	4
APTX	4
APLF	4
GTF2A1	4
ZNF732	4
CXorf58	4
HYAL4	4
C17orf97	4
XRCC1	4
AGPAT9	4
BTBD16	4
KLHDC8A	4
SEC16B	4
CCDC50	4
SKA3	4
GYPB	4
EBNA1BP2	4
SCPEP1	4
FMNL2	4
ESRP2	4
ZNF154	4
RRP15	4
GIMAP4	4
CCL23	4
CAT	4
SNAPC1	4
KDM4D	4
FAIM3	4
MRPS10	4
KCNJ6	4
TRIM68	4
CHST4	4
WRB	4
ELP3	4
AQP2	4
HMX3	4
NUP85	4
UROC1	4
SLC25A14	4
CCL14	4
DCDC2B	4
DLGAP3	4
DLG4	4
MAT1A	4
RNF212	4
STK38	4
PFKFB1	4
RASL10B	4
ASPHD2	4
OR1B1	4
GJA9	4
FAM175A	4
KLRK1	4
TARS2	4
VCAN	4
TMEM215	4
OR10C1	4
SYNCRIP	4
C9orf64	4
TFRC	4
MBL2	4
TRAF3IP3	4
ZNF397	4
ZNF426	4
OLFM4	4
NFKB2	4
RAF1	4
OTUD5	4
GNPDA1	4
C12orf10	4
RHBDL3	4
CSNK2A2	4
TRAF3IP1	4
AFG3L2	4
CDKL5	4
OR8K1	4
HEY1	4
ADRB2	4
TCTE1	4
MUM1L1	4
FCRLA	4
SLC25A3	4
IFNA13	4
C9orf135	4
MRE11A	4
MYBL2	4
CCNB1IP1	4
OR7G1	4
CLK1	4
TMEM38A	4
OR2T8	4
POLR3C	4
MORN3	4
HNRNPCL1	4
FRK	4
CHRFAM7A	4
STK40	4
RTN4R	4
MAN2A2	4
ESAM	4
STK35	4
PLIN1	4
PDXK	4
ATP5B	4
SLC10A2	4
AURKB	4
ZBTB7A	4
MAGEA6	4
DNASE1L2	4
ITFG3	4
NSDHL	4
ARSI	4
GABRG2	4
TEKT3	4
KRT35	4
SLC10A6	4
UBN1	4
FAM86B1	4
CALCOCO1	4
OR1Q1	4
CCDC124	4
FUCA1	4
SCLY	4
SRPX2	4
SEL1L2	4
WBP2	4
SPDEF	4
MRPL39	4
ZNF565	4
C1orf51	4
GNAZ	4
CDC42EP4	4
EXOSC8	4
OR13C4	4
SCML4	4
RTN2	4
PIGN	4
NKRF	4
MYOC	4
CLIC3	4
DSC1	4
TSPYL4	4
FBXL6	4
OR1E2	4
MAMDC4	4
KIF22	4
NAT6	4
C11orf68	4
RSPH10B2	4
PSG4	4
HCN2	4
OSGIN1	4
RDM1	3
CLEC3A	3
CLEC4C	3
NARF	3
USPL1	3
TRAT1	3
POP4	3
NPFFR1	3
GFRA4	3
IFI6	3
ADRA2C	3
U2AF2	3
ODAM	3
PSMB4	3
DPEP1	3
ADRA1B	3
RSU1	3
PPP4R2	3
CYP3A4	3
TSPAN9	3
RASA4	3
ATP6V0A2	3
CELF6	3
PLCD4	3
CXXC1	3
TMEM214	3
LYG1	3
NDUFS3	3
TFF2	3
KIF3B	3
ZWILCH	3
CLPP	3
SBK2	3
KRTAP11-1	3
WTIP	3
ZDHHC24	3
MADCAM1	3
DUSP13	3
C8G	3
RASGRP4	3
ACADS	3
HPS5	3
HMOX2	3
DCLRE1B	3
GBX1	3
APEX2	3
CPE	3
TMEM225	3
EHD1	3
TARM1	3
LEFTY1	3
NDUFB9	3
C8orf46	3
CDT1	3
TFAP2A	3
USP27X	3
ABI2	3
NUDT11	3
SSX3	3
TSPAN6	3
FAM168A	3
ATP6AP1L	3
FAM127B	3
APOBEC3A	3
MLKL	3
VPS26B	3
EPB41L1	3
ZNF770	3
SCOC	3
TMEM145	3
KHDRBS1	3
TOB2	3
CEACAM4	3
ZNF576	3
SYT7	3
RGS20	3
TOP3A	3
BUB1	3
AICDA	3
ATAD3A	3
CLCN2	3
NMT2	3
TMEM47	3
TPD52L1	3
CLEC5A	3
TMEM55A	3
ARL2BP	3
FOXF1	3
FAHD2A	3
ASB17	3
ALKBH1	3
BLOC1S2	3
ZDHHC20	3
PSMD6	3
LZTFL1	3
KRTAP5-8	3
MCCD1	3
C21orf2	3
PSMD11	3
FKBP4	3
NT5M	3
CELA2A	3
IL1R1	3
KCTD2	3
RIOK2	3
MPPE1	3
DCAF17	3
CER1	3
PTPLA	3
TMED4	3
MARCKS	3
OR51B5	3
SLC22A15	3
ORAI1	3
XPA	3
GNAI3	3
DLK2	3
ABCB6	3
ICT1	3
COPS5	3
CCNE2	3
PARN	3
C14orf93	3
TCEA1	3
ISG15	3
RASL12	3
FBXO48	3
RGL4	3
MYOT	3
APOF	3
TSTD2	3
HEXB	3
C2CD2L	3
CD151	3
TNFRSF17	3
UBE2M	3
SPRED3	3
USP50	3
ASAH2B	3
CBS	3
MEGF11	3
CD79A	3
FBXW4	3
GPR182	3
OR2K2	3
IL4I1	3
APOL4	3
TUBB1	3
SP8	3
KCNN4	3
CAV3	3
SMARCE1	3
ATXN3L	3
ZNF414	3
GK	3
SAC3D1	3
MXD1	3
PKIG	3
REEP2	3
MBOAT7	3
SRP54	3
OR5M3	3
FAM162B	3
KDM1B	3
CCT5	3
SHISA9	3
CHAC1	3
FAM154A	3
DOC2B	3
C20orf141	3
OXT	3
ENPP4	3
SEC61B	3
OR4D9	3
SPNS2	3
AMFR	3
PPP1CB	3
COBLL1	3
ERCC6L	3
ORM2	3
GNL3L	3
PTRH1	3
TMEM200B	3
ZNF485	3
ZFP91	3
PARP8	3
DNAJC2	3
IL13RA1	3
PLEKHF2	3
ARRDC2	3
ANXA2	3
CABLES1	3
C7orf61	3
IFLTD1	3
FAM20B	3
PRAMEF14	3
CA1	3
KLHL13	3
C1orf110	3
PPM1B	3
VWC2L	3
DNTTIP1	3
FAM63A	3
DDO	3
ADAP1	3
DBX2	3
RRM2	3
USP37	3
PITPNC1	3
SPIB	3
FICD	3
ZMAT1	3
LPPR3	3
ATAD3C	3
SGMS1	3
TRA2B	3
C17orf75	3
LYPD4	3
PKNOX1	3
CPLX2	3
OR4S1	3
STRADA	3
PPAN	3
IFT57	3
PPP2CB	3
STEAP2	3
OR4C11	3
IRF3	3
DCUN1D1	3
ABCD2	3
TUBGCP4	3
ERAP2	3
TBX21	3
GJA10	3
ANKRD13D	3
RIOK1	3
SLC35E2	3
LHX2	3
ME3	3
C2orf54	3
CRTAM	3
PDE7B	3
NEU4	3
WNT8B	3
WDR48	3
NIPAL1	3
NFKBIA	3
GNB2L1	3
APOL2	3
SLC30A5	3
UCN2	3
SERPINE2	3
HNMT	3
RASL11A	3
FOXI2	3
PTPN18	3
BTBD17	3
JAZF1	3
CCDC160	3
KLHL28	3
TIMM50	3
ZNF394	3
GPATCH3	3
PAQR6	3
TGFB3	3
OR6F1	3
DYRK2	3
ADCK4	3
PAICS	3
CDKN1B	3
NDOR1	3
UBQLN2	3
SDC1	3
IFNG	3
PSMA8	3
TBL1XR1	3
TAZ	3
HIST1H2AA	3
PDCL3	3
GOSR2	3
GLUD1	3
TUBA1B	3
WNT6	3
YAP1	3
MTSS1L	3
POFUT1	3
ZBTB17	3
TPRX1	3
LONP2	3
USP11	3
HN1L	3
HAS2	3
OR2AG2	3
ZNF207	3
OS9	3
SFTPD	3
LMNB2	3
HDAC1	3
CPN1	3
FAM83F	3
PIGT	3
WDYHV1	3
GTPBP1	3
SLC25A25	3
GINS4	3
DUSP7	3
TM6SF1	3
FAM26F	3
LY6G6F	3
PRCP	3
ZFP41	3
KRIT1	3
NNMT	3
CHRNA10	3
CPA6	3
RNASEH2A	3
BARX1	3
RERGL	3
UBXN10	3
PAK6	3
ST6GALNAC1	3
DNAJC14	3
BCAS1	3
GALNT8	3
ZADH2	3
CDCA4	3
PRKRIP1	3
ATG9A	3
SLC39A11	3
PNKD	3
NUDT14	3
PRR25	3
FSD1	3
CCDC28B	3
CHAF1B	3
TCEANC	3
GNB1	3
FUS	3
ATP5C1	3
MAPK13	3
SPRED2	3
CARHSP1	3
FMO4	3
UGT1A6	3
RAC1	3
NGDN	3
WNT8A	3
ADAM22	3
CORO1B	3
GPA33	3
CCDC113	3
ATP6V1A	3
CTSD	3
ASPHD1	3
CA7	3
SLC38A6	3
CABIN1	3
SMOX	3
SGCA	3
LILRB3	3
OR52N5	3
CRTAP	3
SGPL1	3
CXorf40A	3
CLCC1	3
IL6R	3
C22orf31	3
POLR3GL	3
IFNAR1	3
ATG16L1	3
WNT9B	3
SIAH2	3
RFX6	3
P4HTM	3
EBP	3
ZP1	3
HPCAL4	3
POLG2	3
JAKMIP2	3
NCAM2	3
EIF4E3	3
SH3KBP1	3
FCRLB	3
CCDC65	3
TCP10L	3
ZBTB44	3
ZNF202	3
PIGA	3
RNF2	3
TSPAN17	3
OR10T2	3
BTBD6	3
VSIG4	3
SLC35F4	3
TAS2R16	3
LCE1E	3
HES1	3
OTOS	3
FAM71F1	3
DENND1B	3
ERCC5	3
MMP25	3
NOMO2	3
ANLN	3
WNT10B	3
ZBTB39	3
DDIT3	3
KPNB1	3
FAM21B	3
C14orf177	3
MTHFD2	3
ALG3	3
ZSWIM1	3
DDX3X	3
CDK11B	3
ZNF259	3
OR7C1	3
OR6C4	3
DYRK1A	3
TSC22D4	3
MRPL15	3
DDOST	3
GPS2	3
RDH16	3
BCL2L14	3
GAP43	3
RNF168	3
OGFR	3
MFSD10	3
SDR39U1	3
ELOVL4	3
PRDX6	3
PTER	3
IGFBP1	3
ZNF556	3
ZNF582	3
DOK2	3
DMTF1	3
TOMM22	3
ALDH7A1	3
KRT13	3
TAAR5	3
TRUB1	3
NUCKS1	3
HEY2	3
C1D	3
VEGFA	3
ZNF503	3
ZNF18	3
SPHK1	3
MMP7	3
CCDC142	3
HOXB1	3
GLTPD2	3
GIMAP2	3
OR6Q1	3
CD7	3
SLC25A22	3
ING2	3
FBXO6	3
RAG2	3
NBPF9	3
C1orf123	3
RHCE	3
C19orf35	3
VPS37A	3
CPA3	3
CA4	3
LRRC8A	3
CRYBA1	3
SLC39A6	3
KAT5	3
RWDD1	3
MORF4L2	3
ANKRD22	3
ATP5S	3
ZNF157	3
RAB20	3
ARRB1	3
