Gene	Frequency
SLC39A8	3
AATF	3
ALPI	3
FBXW11	3
TUBGCP2	3
C20orf197	3
CCDC102A	3
ERICH1	3
NEIL1	3
SPN	3
KLK15	3
CCDC114	3
PKLR	3
YAF2	3
FAM65A	3
FGF13	3
ACTA2	3
PRAME	3
HBG2	3
ANGEL2	3
TRDN	3
TDRD6	3
PPIG	3
VSTM1	3
BCAS3	3
FAM189A2	3
PCDH10	3
PCK2	3
GH2	3
OR4X2	3
RAB11FIP4	3
DCDC2B	3
DCTN1	3
ZNF846	3
MEMO1	3
RBX1	3
FAM114A2	3
AZGP1	3
SLC6A1	3
ABCA8	3
MYOC	3
SLC25A10	3
COMTD1	3
DIXDC1	3
ZBTB6	3
LOXL2	3
ARFGAP3	3
C12orf56	3
LIPG	3
CHIA	3
CTSO	3
PLEKHG6	3
BBS1	3
CLDN17	3
TAS2R16	3
GPR110	3
TINF2	3
CDS2	3
CCNJ	3
SERF2	3
IGFALS	3
MAN1C1	3
SLC35D3	3
FES	3
WDR64	3
TMEM183A	3
C10orf120	3
PHYH	3
ARMC8	3
CCDC51	3
PSG6	3
OXSR1	3
PSAP	3
NCAPG	3
SENP7	3
TSHZ1	3
GP5	3
CWC27	3
ZNF182	3
ZNF221	3
TC2N	3
MANSC1	3
SBNO2	3
NKRF	3
C2orf57	3
HIPK2	3
HADHB	3
SLC23A3	3
SLC6A5	3
IFIT3	3
PLA2G6	3
PUS7L	3
ENTPD4	3
HIST4H4	3
GABRR2	3
NUMB	3
SRP68	3
OR2H1	3
OSBP	3
OPLAH	3
ZNF324B	3
CEACAM5	3
MYBPC2	3
RAB12	3
ATP6V1C2	3
OR6C2	3
SGK3	3
TRAM1	3
MFSD1	3
EME1	3
SLC28A1	3
HOXC6	3
LAD1	3
OR10AD1	3
FGF19	3
GGA2	3
CLC	3
CRHR1	3
EXTL1	3
C8orf46	3
OR1J2	3
ACOT8	3
OR2C3	3
C1orf159	3
CARKD	3
KIAA0101	3
ESPNL	3
TLL1	3
GPT2	3
DMRTC2	3
PAX7	3
FRMD8	3
RNF13	3
ZNF814	3
GPR176	3
NOSTRIN	3
INTS4	3
ZNF506	3
RPUSD3	3
CXorf56	3
KDM3A	3
SIX4	3
SCO1	3
CYC1	3
ZFYVE26	3
SLC6A9	3
CCDC150	3
HNRNPA1L2	3
TARBP2	3
NUDT7	3
ORAI1	3
NRBP1	3
FADD	3
ARL8B	3
MTIF3	3
CLCN6	3
DNMT3L	3
GMNN	3
TRPC4AP	3
ZNF780A	3
CAPSL	3
C17orf70	3
ZNF311	3
ZNF681	3
UIMC1	3
IL22RA1	3
MRPL44	3
RNASE2	3
WWP2	3
CHP2	3
CCNT1	3
CTSS	3
FBXL20	3
WBSCR27	3
ALDH8A1	3
ADCY7	3
SLC24A2	3
BACH1	3
CEP78	3
SLC20A1	3
HIST1H4C	3
FAM129B	3
CACNG2	3
METAP2	3
PRM2	3
ZNF396	3
KIF6	3
TMED10	3
SLC26A11	3
MTPAP	3
WDTC1	3
SULT1B1	3
ZCCHC2	3
SCN7A	3
SGCD	3
RBKS	3
PRKAR1A	3
PRPF40A	3
INTS8	3
HRC	3
KIR3DL3	3
RORA	3
HIST2H2AC	3
CYTH1	3
PSCA	3
ARL1	3
USP47	3
ACTL6B	3
GAB1	3
DCP1A	3
C15orf59	3
MARCH3	3
RBM39	3
USP53	3
LZTS2	3
C1orf172	3
COPS4	3
WBP11	3
KLHL32	3
OSMR	3
HPN	3
OR4F6	3
RPF1	3
SUV420H2	3
PRKACB	3
TBC1D9B	3
DNAJB13	3
NUDCD1	3
LCLAT1	3
STEAP2	3
UBA3	3
MYB	3
USF1	3
MADD	3
PARP11	3
MAK	3
UBE2Q1	3
TMCO3	3
MTHFD2	3
PINK1	3
ZBTB48	3
GADD45GIP1	3
TRIML2	3
SKIL	3
OXSM	3
IGF2BP3	3
ACY3	3
VPS37B	3
C10orf53	3
CSAD	3
PRELP	3
FH	3
APBA3	3
LGR5	3
OR4S1	3
NAT8	3
TUFT1	3
OSGEPL1	3
SETD6	3
THEM5	3
FAM175A	3
ZNF266	3
AHSG	3
SMYD5	3
RELB	3
OR10A4	3
P4HA2	3
ZNF32	3
CEACAM7	3
C17orf47	3
SEL1L	3
UCHL5	3
OLFM1	3
SIGLEC14	3
CALB2	3
CSNK2A2	3
CERK	3
CLEC4M	3
MTR	3
TMEM140	3
MFGE8	3
ANKRD44	3
CTAGE6	3
TBCEL	3
MCTP2	3
DPEP1	3
GMPR2	3
ZNF503	3
ZNF177	3
TMEM106B	3
FOXR2	3
NECAB1	3
SUDS3	3
SORCS2	3
FARP2	3
HPSE	3
ZNF76	3
TM7SF3	3
PEX5L	3
RARS2	3
GLRB	3
PNKD	3
TM9SF1	3
TAB3	3
XAGE5	3
PEX14	3
GRM6	3
VPS16	3
GTF2H4	3
VWC2L	3
POU6F1	3
RASGRP4	3
PUM1	3
CDH19	3
TNFRSF9	3
LRCH4	3
WBP1	3
ASPN	3
STAM2	3
IQCD	3
SLC17A9	3
ATXN7L3	3
SNX17	3
ZNF630	3
IGSF6	3
ARRDC5	3
INHBB	3
DZIP1L	3
CNKSR1	3
MBL2	3
GSTCD	3
BUB1	3
F10	3
SHOX	3
RHAG	3
OR5M1	3
CYP4F22	3
ANKRD34B	3
PPT2	3
NCR2	3
MAGEA4	3
WFS1	3
KPTN	3
RAB7A	3
OTOP1	3
ANXA4	3
PCF11	3
RGS3	3
CCDC11	3
STAT5A	3
EPB41L4B	3
SLC43A1	3
MRPL23	3
HCFC2	3
PROCA1	3
WDR76	3
TMEM154	3
GNAZ	3
PIK3R4	3
KCNJ5	3
FABP1	3
KLHDC8B	3
DNAJA3	3
ARHGAP22	3
KLRC3	3
FOXD4L5	3
WDR46	3
RAC2	3
SLC25A20	3
P2RX3	3
DTX3	3
TEX264	3
FGG	3
ASMT	3
SEC61A2	3
FAM192A	3
KCNF1	3
SMTN	3
MIB1	3
HAPLN3	3
PITRM1	3
KCNAB1	3
TARS	3
CDS1	3
FGFR2	3
CYP3A4	3
ABL2	3
PORCN	3
NOS1AP	3
RAPH1	3
EEF1D	3
NMT2	3
NUDT22	3
XRRA1	3
PRRX1	3
DCAF12	3
IL10RA	3
PREP	3
DNAJB9	3
SPATA13	3
LAT	3
RFC1	3
TMC6	3
FAM135A	3
PAX6	3
DFNB31	3
LZTFL1	3
OSR1	3
LRRC19	3
IL22	3
TLR1	3
RIN2	3
KIF1A	3
GRTP1	3
ASB1	3
PRKAR2B	3
PDE6C	3
CCNE2	3
MEA1	3
PPP2R5C	3
TAS2R41	3
TARS2	3
SYVN1	3
BEND7	3
ABI2	3
PPP1R13B	3
IRF1	3
BTBD6	3
FAM3B	3
C4orf45	3
ZNF492	3
GFI1B	3
CHEK2	3
ZNF844	3
SLC25A13	3
CX3CL1	3
USP21	3
XPO6	3
ARFGEF1	3
ME2	3
TAS2R20	3
CBLL1	3
SEPT2	3
MYBPC3	3
KDM1B	3
DPF2	3
ZNF701	3
ARHGEF5	3
TRIM21	3
MC1R	3
C8orf76	3
PRLHR	3
ARHGAP39	3
MASP2	3
GBP1	3
MAVS	3
HAUS5	3
GALNT11	3
OR2B2	3
DHRS7C	3
RNF135	3
ERMN	3
KCNG4	3
REM1	3
ZNF727	3
ADHFE1	3
CRY2	3
MSH5	3
ANXA11	3
LUZP2	3
WNT5A	3
PTPN21	3
PDAP1	3
ADIPOQ	3
SIK2	3
MGAT1	3
TMEM62	3
CCRL2	3
HIST1H4B	3
GIPC1	3
CYB5R2	3
PCGF1	3
CD44	3
GAS2	3
TUBGCP5	3
SERPINA1	3
SULT1E1	3
SYCE1	3
KAT2B	3
PTGDR	3
PLAC1	3
DBP	3
LEMD2	3
TAPBPL	3
ZNF562	3
GPR142	3
SLC34A1	3
FBLN1	3
NR2C2AP	3
CELF1	3
ZNF444	3
ZNF678	3
RPN2	3
MSH6	3
ADRA1B	3
DCBLD1	3
CDNF	3
CD207	3
TOX	3
SBK1	3
VWA2	3
SLC43A2	3
CRTAC1	3
GRIN1	3
TLE3	3
SLC7A10	3
SPARCL1	3
RENBP	3
C14orf79	3
ROBO3	3
C10orf90	3
ZNF395	3
TAF15	3
PGAM2	3
SERPINA5	3
CDC25C	3
F2R	3
QSOX2	3
TSHZ3	3
DLAT	3
ACTL8	3
KDM1A	3
CD244	3
PROKR1	3
KDSR	3
SDK1	3
HSF1	3
NAB1	3
CPEB2	3
OTUD7A	3
WDR83	3
NKG7	3
ARL5B	3
PLEKHA5	3
STAU2	3
GDPD5	3
HYLS1	3
CPN1	3
KLK5	3
KRT72	3
HSF5	3
SLC4A3	3
TMEM35	3
GAL3ST1	3
FBXO27	3
TBC1D8B	3
KIF3B	3
KRTAP10-10	3
EGLN2	3
XPO5	3
ACSL3	3
IRF5	3
BRSK2	3
FAM118A	3
MUC13	3
KRT86	3
MKRN1	3
LGI1	3
CCKBR	3
KRTAP4-1	3
TOM1	3
LSM14A	3
OSBPL5	3
CYP3A43	3
BANP	3
SLC22A2	3
ITPK1	3
GJC1	3
PDK3	3
E2F3	3
ABCC12	3
PHKA1	3
OLFML1	3
SH3GLB2	3
EXOC1	3
CARNS1	3
EFNB3	3
ATP13A5	3
NKIRAS1	3
EML3	3
ASAP2	3
TYW1B	3
MFSD6	3
NTN5	3
TFPI	3
THBS3	3
C1orf65	3
SEPT6	3
D2HGDH	3
RBM44	3
PHKG1	3
GDF10	3
HHLA3	3
UFSP2	3
SLC44A4	3
NDUFS5	3
DUSP14	3
NFU1	3
WEE1	2
TSLP	2
ZMAT2	2
PEX12	2
TMEM87A	2
MRPL4	2
WAPAL	2
TIAL1	2
OR13C9	2
GAPVD1	2
SEPT12	2
PNMA1	2
KCNAB3	2
NUP50	2
TSR1	2
GAS6	2
TTC5	2
SLC27A2	2
YWHAZ	2
KRTAP12-2	2
SFXN2	2
BARHL1	2
CGB2	2
STUB1	2
CGB	2
GNAI1	2
DEAF1	2
SMOC2	2
SPZ1	2
EIF1	2
FGF17	2
GLS2	2
RPP30	2
TOP1	2
STAM	2
SOX14	2
HSPD1	2
GEMIN8	2
NRIP3	2
CRAMP1L	2
UBXN11	2
OR51T1	2
ERCC8	2
OR6B3	2
ACSL4	2
SMARCAL1	2
FGD1	2
KIAA1279	2
KLRG1	2
AKR1D1	2
GALC	2
BCL2A1	2
RIN1	2
ANO10	2
C17orf104	2
C5orf34	2
ASB10	2
NSUN3	2
WLS	2
ATF6B	2
TMEM38B	2
ASB9	2
TP53RK	2
TNFRSF25	2
TULP1	2
SNX7	2
ZCCHC24	2
ATP5G2	2
CFLAR	2
COLQ	2
GNB1	2
ZC3H8	2
TCEB1	2
USO1	2
CCDC104	2
CETN3	2
PDCD7	2
TRIM28	2
OR13D1	2
OTUD5	2
CHRNA7	2
CUL5	2
ALKBH4	2
FOXP2	2
PRRT3	2
MUC20	2
HAL	2
GIF	2
ZWINT	2
AMIGO2	2
HLA-DQA2	2
MIPEP	2
REM2	2
SLC38A8	2
MOGAT3	2
GREM2	2
MORC1	2
RAP2B	2
VN1R1	2
COX11	2
PBXIP1	2
APLNR	2
MRPL9	2
AMIGO1	2
OR11H4	2
LYAR	2
TFAP2B	2
FGF5	2
MRPS9	2
AEN	2
GDPD4	2
KIAA2013	2
OR3A1	2
FZD4	2
OR1L1	2
NT5DC3	2
PHTF2	2
MSC	2
OR9A2	2
LMNB1	2
TCF7	2
MAP2K4	2
CRTAM	2
TRIM26	2
PSTK	2
UGT1A7	2
REPS2	2
SRRD	2
TBX19	2
PIWIL4	2
C12orf42	2
PAPLN	2
LCAT	2
VAX1	2
OR13C8	2
PSRC1	2
LRRFIP2	2
MRPL39	2
AXL	2
E2F7	2
RWDD2A	2
ZNF785	2
TRIM59	2
NTN4	2
ZNF358	2
HS6ST1	2
FAM129C	2
LUM	2
WNT11	2
RNF169	2
SEC22A	2
MRPS5	2
ERI1	2
ZNF154	2
VASP	2
S1PR3	2
GNG13	2
NUMBL	2
RAB19	2
TREX2	2
NPRL3	2
OR10J5	2
PPP2R5E	2
PBX4	2
KCNIP2	2
PAAF1	2
TGM1	2
RTDR1	2
GABPB1	2
NDUFB8	2
EDN3	2
TAAR5	2
ADAM30	2
TAAR9	2
DEK	2
YWHAH	2
UBIAD1	2
IL13RA1	2
DLG3	2
OR4K5	2
AGPS	2
ZNF583	2
XPR1	2
TXNDC9	2
NUP107	2
DUS4L	2
ADAMTS13	2
ANKRD42	2
PRB4	2
LRFN5	2
CCND1	2
ADAMTS6	2
GATA6	2
GPS2	2
LRFN3	2
TMUB2	2
CABP1	2
SGSM2	2
STK38	2
EZH2	2
EMID1	2
USP37	2
SDR42E1	2
HEY2	2
CSF1R	2
FAM83D	2
PRKD2	2
UBA1	2
TFIP11	2
AGMAT	2
SMYD3	2
WDR82	2
ZBTB34	2
LAPTM4A	2
MAPK12	2
PHF7	2
PXN	2
ARSH	2
IL23R	2
BRAF	2
LGALS1	2
VPS39	2
NANS	2
ACBD6	2
RSF1	2
FBXO43	2
ANKRD34A	2
CRNN	2
IFFO1	2
SCN9A	2
DPEP2	2
TRIB1	2
MYL9	2
PTPMT1	2
HDGF	2
GSTO1	2
MMP8	2
PARP10	2
TRIM43	2
MTUS1	2
KRTAP10-7	2
AP2A2	2
PCDHA3	2
PHLDA1	2
KIR2DL4	2
RHOU	2
TMPO	2
SOX21	2
ZNF518B	2
PON1	2
PAPSS2	2
APOL5	2
CNDP2	2
APOL3	2
RNPEP	2
EXOC4	2
SIPA1	2
VPS18	2
SSBP2	2
MFNG	2
RGS4	2
TMEM51	2
CHRM5	2
LGI4	2
OR52E8	2
C6orf211	2
FLII	2
NEU4	2
CEACAM6	2
SPAST	2
HNRNPH1	2
DNALI1	2
C12orf36	2
TMEM215	2
RAB11FIP3	2
CCNI	2
TRIM46	2
RHOT2	2
C11orf63	2
OR4B1	2
GCLC	2
DTNBP1	2
AP2M1	2
VSIG4	2
YIPF5	2
GH1	2
DDX3Y	2
HIST1H2AC	2
AMDHD1	2
CC2D1B	2
DNAL1	2
ACSF2	2
NAP1L5	2
HRH4	2
RC3H2	2
CD180	2
GBX1	2
C1orf51	2
FRRS1	2
STARD4	2
ALDH7A1	2
PAQR9	2
HDHD2	2
KRTCAP3	2
ARHGAP24	2
PHAX	2
GPD2	2
RAD23A	2
SLU7	2
TMEM80	2
FAH	2
WDR6	2
ACADS	2
MAB21L1	2
TBPL1	2
SERPINA3	2
BTBD11	2
PTER	2
PNMA3	2
C1orf35	2
PTRH2	2
SLC2A5	2
C16orf91	2
DAGLB	2
HTRA1	2
TCP11L1	2
SLC16A9	2
CCDC70	2
GHRHR	2
EFS	2
STAC3	2
SMPD1	2
RAET1L	2
CD28	2
ISM1	2
HGSNAT	2
NDUFV1	2
ZNF821	2
MRGPRF	2
CRB3	2
SPRY1	2
DNAJC18	2
RAP1B	2
FAM196A	2
HOXB4	2
SLC22A4	2
DNAJC2	2
TULP2	2
ITGA9	2
SEL1L3	2
NRP2	2
GFPT1	2
ACTRT2	2
ZNF676	2
APOL6	2
IMPAD1	2
KTI12	2
GIPC3	2
GPATCH4	2
PPP1R12C	2
ASB16	2
NKAIN3	2
ULK4	2
GPR21	2
ZNF286A	2
ACTR3C	2
COL23A1	2
RASSF9	2
NRG4	2
RAB11FIP1	2
CLEC3A	2
OR12D3	2
RSU1	2
SRPX2	2
REV1	2
CXCL10	2
IMMP2L	2
POLI	2
SIRPD	2
AHCYL2	2
LILRB3	2
QSOX1	2
VGF	2
FAM19A1	2
TCP10	2
OR5C1	2
PRMT6	2
KIF3A	2
OR4C16	2
CD8A	2
IFNW1	2
RNASE11	2
SLC10A3	2
P2RY10	2
PRR23A	2
ZNF239	2
ANXA3	2
CABP5	2
IL12RB1	2
CEP70	2
KRBA1	2
PHOX2A	2
ADPRH	2
MPPE1	2
ANKLE1	2
DNAH12	2
INSR	2
OXTR	2
HIST2H2BF	2
PARP2	2
ZNF609	2
C22orf29	2
RBP4	2
CSRNP1	2
SMO	2
HMGA2	2
ZNF710	2
MASTL	2
COL7A1	2
ENC1	2
FBXW8	2
PROC	2
STAMBP	2
RCAN2	2
OR2B11	2
INTS12	2
ZNF14	2
BAP1	2
SLC7A6OS	2
DPH1	2
FAM126B	2
INSIG1	2
A2ML1	2
LDLRAD2	2
CCRN4L	2
ZMYM2	2
SLCO5A1	2
AGPAT2	2
SRPK3	2
MRPL17	2
GALNT1	2
STT3B	2
LRTM1	2
SLC35E4	2
MRM1	2
DDX19B	2
NFE2	2
DHX35	2
KCNJ11	2
MRPS24	2
RECQL5	2
IRGQ	2
GPSM2	2
GATAD2B	2
ANXA1	2
C6orf106	2
BRD4	2
CD52	2
HSD17B11	2
ATL3	2
COG1	2
NRIP2	2
SGMS1	2
CLEC4C	2
KCTD11	2
FUBP1	2
SNAPC4	2
TACC3	2
TFB1M	2
SCRN1	2
COPZ1	2
MCOLN2	2
SLC35F2	2
RNF180	2
GSC	2
ZNF660	2
TAT	2
ALAD	2
CXorf40B	2
TIMM13	2
CTLA4	2
MAPRE1	2
OR51A7	2
CERKL	2
ST8SIA2	2
PAIP1	2
EIF5	2
TKTL2	2
SF3B1	2
ZNF146	2
ELAVL3	2
CELF4	2
KRT77	2
GPR101	2
SH3GL1	2
GRIA1	2
ZNF557	2
SPG7	2
MEFV	2
KLHL18	2
NBPF10	2
GZMK	2
SOAT2	2
C1orf186	2
SNRPA1	2
UNG	2
C1GALT1C1	2
PICK1	2
KLB	2
ZC3HC1	2
SAV1	2
PGD	2
RPL36	2
CLDN6	2
GLDN	2
LRRC39	2
KCNA3	2
MUM1L1	2
SHFM1	2
SMS	2
GOLGA8G	2
CBLN2	2
PNPLA4	2
YY2	2
PTPN2	2
MYCBP2	2
SLC12A3	2
CIAO1	2
TPST2	2
CYP4Z1	2
TDRD7	2
MOXD1	2
MTMR2	2
POLG2	2
CDH6	2
SORBS3	2
OR2Z1	2
KRTAP4-9	2
GMEB2	2
KLHL5	2
TRDMT1	2
SF3B14	2
IGFBP1	2
MMP26	2
ARMC10	2
OSBPL7	2
NEU1	2
MYEF2	2
SLC10A5	2
CRP	2
PTPN1	2
LPAR3	2
GLIPR1	2
ECM2	2
ANKRD16	2
GPR141	2
XRCC5	2
KIRREL	2
MOB2	2
CLN6	2
EPHA4	2
PGAP3	2
SERINC1	2
PRR7	2
ENO1	2
RAB43	2
TP53I11	2
FAM50B	2
EGLN3	2
SESN3	2
LRRC3B	2
ZNF548	2
VWC2	2
IL21R	2
GOSR1	2
PCDHA10	2
ALDH3A2	2
GPR35	2
PDE1B	2
KIAA1045	2
C4orf22	2
C4A	2
RBBP4	2
OR6A2	2
ADARB1	2
UBE2R2	2
ZNF584	2
SLA	2
KRIT1	2
RNF113A	2
CELF5	2
GTF3A	2
PON2	2
AMT	2
FBXO39	2
CYR61	2
LSM4	2
MIA3	2
C14orf159	2
LSM1	2
KRTAP4-2	2
LYZ	2
KLK13	2
CBWD5	2
TMEM175	2
TMEM176B	2
TGIF1	2
NIPSNAP1	2
EPB41	2
KCNE4	2
PAGE3	2
HIST1H2BB	2
LRFN1	2
SHD	2
PMS1	2
OR2T2	2
RAD54L2	2
SLFNL1	2
CSF1	2
ZMAT4	2
GRAMD3	2
SLAMF1	2
GNAL	2
CALCA	2
ALDOC	2
HEXDC	2
EHD4	2
ATOH1	2
PTN	2
FA2H	2
LANCL2	2
KCNK6	2
FCGRT	2
LCE2C	2
SATL1	2
CSPG4	2
OR52I1	2
OR6B2	2
CHRNA3	2
SCP2	2
OR5AK2	2
SP140	2
FDX1L	2
TMEM169	2
ERCC6L	2
HDAC11	2
TCEA1	2
BEND5	2
GAPDH	2
DAXX	2
TNFAIP8L3	2
VRK2	2
MSI2	2
IFNGR2	2
SIRT5	2
MECR	2
ARPC1B	2
TRIM62	2
ETV7	2
PGBD2	2
CXorf23	2
PCCA	2
NOL10	2
PLEKHA1	2
MARCKSL1	2
ELF2	2
ARRDC3	2
SNRPA	2
NEDD4L	2
KRTAP5-5	2
CORO1C	2
CDKN1B	2
PPP1R3D	2
ZNF3	2
TMEM45A	2
OR4A5	2
FZD8	2
LHFPL1	2
DGAT2	2
LGALS4	2
AGPAT4	2
ZNF496	2
EMX2	2
BHLHE40	2
CDKN2AIP	2
SH3TC1	2
KPNA5	2
FEZ1	2
BAIAP2L2	2
ARPC2	2
ZNF697	2
ACPP	2
CAMKK1	2
STK38L	2
TMED6	2
PDCL3	2
KLF12	2
KLF15	2
KCTD3	2
SEC14L5	2
COG2	2
C16orf89	2
PIPOX	2
PCOLCE	2
MED16	2
TREML1	2
NT5DC1	2
PRKAG3	2
UTP11L	2
SLC7A5	2
RPL31	2
DHRS2	2
PACSIN3	2
TMCO1	2
ABHD15	2
OBP2A	2
KIF5B	2
TBL1XR1	2
AFM	2
MRI1	2
COG3	2
CBX4	2
TCF4	2
FAM26D	2
EXT1	2
CS	2
PCDHGC4	2
THBS4	2
ALK	2
ULK2	2
INTS2	2
FIBIN	2
HIST1H1D	2
C2orf83	2
COASY	2
SLC36A1	2
GLB1	2
SPRYD3	2
TMEFF2	2
DRGX	2
OR5H2	2
C7orf49	2
CBL	2
SPTBN5	2
RPL18A	2
SYNJ2BP	2
TOMM70A	2
LNP1	2
C5orf38	2
ELMO2	2
MYOG	2
TUFM	2
CYP1B1	2
C2orf62	2
PRMT10	2
TCP10L	2
BCS1L	2
EFCAB4A	2
NR6A1	2
ANKRD55	2
GFAP	2
ACAT2	2
ANKRD20A4	2
TBC1D7	2
NUBP2	2
GPBP1	2
PDSS2	2
CLIC5	2
MRPL52	2
NUCKS1	2
DDX23	2
SLC30A7	2
PGM5	2
DDB2	2
GGH	2
ANKRD24	2
GNRHR	2
PGM2L1	2
MRPS23	2
CDC37	2
ADH1A	2
SOAT1	2
KCTD9	2
CASC5	2
SPOCK1	2
FILIP1L	2
TUBGCP3	2
AWAT1	2
KHDRBS1	2
KRTAP10-9	2
PSPH	2
MYL4	2
ATG9A	2
COX7B2	2
PGC	2
SLC30A2	2
RABGGTA	2
C14orf119	2
ARL5A	2
ADPRHL1	2
SOX17	2
IFNAR1	2
TADA1	2
KHNYN	2
TMEM222	2
USP49	2
SIRPB2	2
CDKN3	2
SH2B1	2
SP2	2
C7orf25	2
AMOTL2	2
CDCA5	2
PRMT1	2
USP54	2
KLHL26	2
DBF4	2
ANKAR	2
IFNA17	2
BEND6	2
SLC24A1	2
TUBB2B	2
GK5	2
PIH1D1	2
ZNF24	2
CYP11A1	2
SCPEP1	2
FAM131A	2
PPDPF	2
STRC	2
MARCH8	2
FASLG	2
ZBTB12	2
HIPK4	2
YIPF3	2
LRRC28	2
CYTH2	2
EIF2B5	2
LEKR1	2
LAX1	2
MC3R	2
USP9Y	2
ALS2CL	2
LFNG	2
IFNA21	2
IMPDH1	2
COMMD5	2
RAPGEFL1	2
TBC1D10C	2
CDK18	2
HEXIM2	2
GLIPR2	2
TP53INP2	2
KIAA1468	2
SDHAF2	2
TNFRSF13C	2
COL13A1	2
ZNF169	2
NSL1	2
CXorf38	2
OR2G2	2
TAP1	2
WNT2	2
RELT	2
BBS2	2
ALS2CR11	2
MORF4L1	2
OR5M8	2
NCKIPSD	2
TNFRSF4	2
MOCS3	2
ZNF501	2
PAX2	2
ACOT2	2
CRELD2	2
EZH1	2
GPR114	2
DNM1L	2
PSMB10	2
HOXB8	2
THAP11	2
LAP3	2
COLEC10	2
CCBE1	2
DDR1	2
MAST4	2
TLX1	2
FN3KRP	2
ALDH18A1	2
LIMD2	2
FGFR3	2
CDC42EP1	2
PDIA6	2
WDR48	2
LDB1	2
FAM43A	2
DUSP26	2
MYL6B	2
ARFGAP2	2
ZCCHC4	2
CSE1L	2
NAA35	2
CDK13	2
NF2	2
CEP55	2
ABCC3	2
PLEKHG4	2
WNT10A	2
EDIL3	2
PLSCR1	2
SLITRK5	2
SNX15	2
PRICKLE3	2
DPY19L4	2
SGCB	2
HGS	2
CRISPLD1	2
PIGA	2
ZNF621	2
AIM1L	2
ENPP5	2
TIMM50	2
PLCXD1	2
ZNF48	2
FGD3	2
PM20D1	2
SLC37A4	2
ZFP28	2
SLC46A2	2
WDR5	2
MTX3	2
NOP58	2
ADIG	2
LDOC1	2
C1orf56	2
DCTN6	2
GNB5	2
STRN	2
BIN3	2
CNR1	2
LIFR	2
USP34	2
BRE	2
CEP120	2
RAB1A	2
CCDC40	2
CSRNP3	2
GTF2H3	2
TMEM125	2
SCG3	2
NDUFA5	2
FAM98C	2
SYT11	2
ACHE	2
VCX	2
ACOT9	2
RXRA	2
CA6	2
IRF7	2
GCOM1	2
NPTXR	2
OR5W2	2
ZNF415	2
NUP54	2
FBXW10	2
AIF1L	2
FEM1A	2
C16orf58	2
MOCOS	2
FAM69C	2
NTN1	2
KRTAP20-1	2
SOD3	2
SIT1	2
ZNF639	2
TTBK2	2
FCRL3	2
VSIG8	2
ARID3C	2
RUVBL2	2
MCCC1	2
RIT2	2
UGP2	2
OR5K3	2
SVIP	2
CPA4	2
JTB	2
MITD1	2
FAM63B	2
ANO6	2
C10orf11	2
SNRNP25	2
ASF1B	2
ACSL1	2
MGEA5	2
SETMAR	2
TMC4	2
FOXRED2	2
KRT36	2
TMCC3	2
DCDC2	2
IGFBPL1	2
PMAIP1	2
BCCIP	2
TMEM54	2
HNF1A	2
OR51L1	2
GOLM1	2
STYX	2
TACSTD2	2
HS3ST6	2
BTBD16	2
SF3B2	2
KIAA1324	2
SSX5	2
FAM154A	2
EXOSC9	2
NUF2	2
DHFR	2
RRN3	2
MAS1	2
WDR16	2
CRTC2	2
FABP2	2
PRRX2	2
OXR1	2
KIDINS220	2
EIF2B2	2
SMYD1	2
HERC4	2
CTSC	2
WNK1	2
ARMCX5	2
RPL6	2
GHITM	2
CCDC120	2
ASB4	2
CYTH3	2
KLF5	2
TIGD3	2
GALT	2
CRBN	2
LRCH2	2
ACAP1	2
COG6	2
SH3BP1	2
PDLIM5	2
LIPA	2
ABCC6	2
KCTD1	2
KRT27	2
PCSK7	2
C3orf67	2
RBM4	2
MAP7D3	2
ITIH3	2
NDN	2
ZIM3	2
FEN1	2
F3	2
TMLHE	2
DNASE1L1	2
ISOC1	2
OR5D14	2
TXLNA	2
LCNL1	2
PLA2G3	2
ATP6V0D1	2
ZNF519	2
EIF4E1B	2
TLE2	2
KCNIP1	2
GYPB	2
UTP18	2
FCAMR	2
PCMT1	2
KRTAP1-3	2
MEIS1	2
CREBZF	2
WNT8A	2
THBD	2
E2F2	2
AUP1	2
SPRY4	2
KIF25	2
LPPR5	2
PASD1	2
FOXA2	2
TFR2	2
INPP4A	2
CHIT1	2
CACNA1I	2
ACSS1	2
ARHGAP19	2
CMKLR1	2
HOXA1	2
FOXO3	2
IZUMO1	2
TMBIM6	2
DNAJC15	2
LDLR	2
TNFSF8	2
USH1G	2
DSG3	2
IFI27L1	2
ZYX	2
NDOR1	2
SNPH	2
ZNF511	2
ZNF587	2
PDCL	2
C21orf58	2
SNX20	2
KLHDC7B	2
SLC16A6	2
PRPF4	2
SLC9A3R2	2
CDYL	2
HYAL1	2
TRPV2	2
ADAM9	2
OR5K2	2
FOXN4	2
RELA	2
LEPRE1	2
CHRNA10	2
KANK1	2
C1R	2
HLA-DOB	2
PPP1R3F	2
IGBP1	2
PRPSAP2	2
OR1M1	2
NPPA	2
SNX18	2
SUV39H2	2
CMTM5	2
TYSND1	2
MED18	2
TFEB	2
MAP7	2
MYL7	2
STARD3NL	2
MYEOV2	2
SFTPC	2
RNF25	2
PRDM11	2
HMGCR	2
HN1L	2
ZNF488	2
CAMSAP1	2
PER2	2
CIZ1	2
COL6A6	2
ZNF414	2
RNPS1	2
BCORL1	2
ELL	2
POLR3D	2
RPS6KB2	2
