Gene	Frequency
LHX4	3
FBXL17	3
UXS1	3
XRCC6	3
TBC1D5	3
SEC23A	3
CDC123	3
ROPN1B	3
OR11H6	3
RPL3L	3
ISL1	3
SSX2IP	3
RCBTB1	3
TSEN2	3
STXBP5	3
CNDP1	3
GAD2	3
STOX2	3
SYT15	3
SGSM3	3
FAM160B1	3
SEMA4G	3
SERPINI2	3
GPR20	3
PBK	3
KLK12	3
SLC26A7	3
COL11A2	3
MRPL9	3
CPSF3L	3
ZC3HC1	3
TMEM192	3
MINPP1	3
FAM189A2	3
RXRA	3
KLHDC3	3
ZDHHC8	3
SLC7A3	3
KCNK18	3
LILRA2	3
RHOBTB3	3
ZNF343	3
MAP2K3	3
DNMT3B	3
ANXA3	3
IL27RA	3
DNM2	3
RNF103	3
UHRF2	3
THG1L	3
TRPC4	3
PRAMEF11	3
CXorf57	3
CDC45	3
LRRTM3	3
MRC1	3
PSG4	3
FBLN1	3
CDYL2	3
TP63	3
SSBP4	3
F2RL2	3
GTF3C5	3
CLEC16A	3
HEY2	3
CHRM2	3
HADH	3
TRIML1	3
ACSM4	3
PIAS2	3
ACE2	3
WRNIP1	3
SPOPL	3
SHOX2	3
KLC3	3
ULBP2	3
ARHGAP15	3
CRYL1	3
EMILIN3	3
NR4A2	3
OTUD5	3
SHKBP1	3
TMEM169	3
SLC5A9	3
AKAP10	3
PSG3	3
POM121C	3
TIE1	3
NDUFV3	3
MAP2K1	3
PRPF6	3
NLGN2	3
PCDHA4	3
GALNT12	3
TATDN2	3
EIF3D	3
SCN2B	3
LANCL3	3
OR2T4	3
FUBP3	3
TMEM139	3
NBN	3
GPRIN2	3
ITGA2	3
SLC4A1AP	3
PANX3	3
MOV10L1	3
KLF4	3
CLCNKB	3
OR52I2	3
ZNF259	3
EBF3	3
KIAA1598	3
UPF1	3
ZNF649	3
ATXN7L3	3
SLC14A2	3
ADAM20	3
CCDC157	3
COX10	3
ASPHD1	3
EIF2S3	3
BMP1	3
HNRNPF	3
ZNF385A	3
POT1	3
ARHGAP20	3
GP2	3
PDLIM3	3
HRASLS2	3
HIST1H4J	3
GPHN	3
THEG	3
CLUL1	3
CD40	3
GALNT9	3
FBXL18	3
SLC28A2	3
SCPEP1	3
FZR1	3
SYT12	3
GPR137B	3
MICALCL	3
OR10H2	3
MACC1	3
CCNK	3
LCP2	3
FBXL20	3
PTP4A2	3
DLG4	3
CARS2	3
ST14	3
C10orf91	3
SEMA3G	3
EGFL8	3
MED12L	3
LAIR2	3
KLHL28	3
MRPL3	3
ADH6	2
CBR1	2
IFNGR1	2
KCNJ14	2
GCOM1	2
ADRA2C	2
HELT	2
NUDT10	2
SF3A3	2
CHAD	2
ILDR1	2
KLHL17	2
TBP	2
C20orf195	2
UBIAD1	2
ZNF219	2
ANKRD36	2
SLC39A9	2
GINS3	2
KRT79	2
TIA1	2
CEP72	2
XIRP1	2
EPS15	2
DBNL	2
FHL5	2
RAD17	2
SUPT5H	2
DIRAS2	2
TUFT1	2
ARFIP2	2
CLEC1A	2
CHAC2	2
VN1R1	2
RGMB	2
MAMDC2	2
SUMF2	2
CMAS	2
NTN4	2
PCNA	2
HAUS4	2
CRISPLD1	2
KLHL15	2
MARK4	2
SMARCE1	2
IFIT3	2
ZNF367	2
TPPP	2
CTSB	2
KRTAP27-1	2
PITX3	2
SYNGR2	2
SIK1	2
C19orf70	2
NPM3	2
KCNG1	2
ZNF501	2
HMOX1	2
FAM154A	2
CXXC1	2
ST8SIA2	2
SEPT10	2
PKNOX1	2
PRKCG	2
ZNF691	2
PNPLA1	2
RHBDD1	2
CACNB3	2
RAP1A	2
BIRC2	2
CLEC12A	2
PEX5	2
MAPRE3	2
C16orf70	2
CPA4	2
PIAS3	2
ST8SIA3	2
SLC7A6	2
TOPORS	2
CPT1B	2
OR2A12	2
PPP1R3F	2
KCNJ9	2
TSSC4	2
NHP2	2
ARRDC4	2
KCNA10	2
FZD5	2
GAS7	2
POU3F3	2
SSBP2	2
GDF10	2
ZNF225	2
DLL3	2
BIRC3	2
NXNL1	2
NLRC3	2
CALCR	2
PDE6B	2
RPL5	2
PIH1D2	2
LRRC32	2
PTPRR	2
CHTF18	2
DUOX1	2
SLC35A2	2
MIF4GD	2
CRHR2	2
GOLGA6L6	2
OTOR	2
ANK3	2
SDR16C5	2
FHL1	2
MRPS18B	2
PDZD3	2
DDX53	2
UBE2QL1	2
KIF2A	2
MIS12	2
LMO3	2
TMEM99	2
GPR32	2
KDELR3	2
SLC17A4	2
ANKRD7	2
MTM1	2
FAM149B1	2
EVX1	2
IKZF5	2
AUH	2
FAHD2B	2
GAPT	2
PTPN12	2
RINT1	2
MFRP	2
ASCL3	2
PSMD11	2
GJB2	2
SERTAD3	2
CTSO	2
SHPK	2
ASB10	2
DTX1	2
IFFO1	2
RHOXF2B	2
ARF3	2
PHKG2	2
CCDC127	2
BTBD9	2
UQCRC1	2
CCDC104	2
LYSMD3	2
CDH18	2
GHSR	2
TUFM	2
TNFAIP2	2
GIPC2	2
RIN2	2
ALKBH8	2
GGT5	2
KRT36	2
ZNF268	2
PMEPA1	2
EPS8L3	2
CHST8	2
PCDH20	2
LRRC4B	2
OR4L1	2
PRKAG3	2
SMTNL2	2
HNRNPA3	2
FAM114A2	2
FBN3	2
VSTM2B	2
CPSF4	2
C17orf74	2
GATSL3	2
PTH2R	2
PAFAH1B1	2
MAPK8	2
SLC34A3	2
ULBP3	2
SPINK2	2
VEPH1	2
ADPRHL1	2
C5AR1	2
ADAM8	2
TPPP2	2
KLF7	2
KRTAP10-11	2
MAP3K3	2
OR10A2	2
JSRP1	2
GNE	2
GAL	2
SLC18A1	2
PEG10	2
TFIP11	2
LGSN	2
GIMAP4	2
EEF1A1	2
REG3A	2
CACNB1	2
KCNJ6	2
ATG5	2
RAB37	2
SLK	2
CACNG4	2
OR2G2	2
PLXDC1	2
MEGF6	2
TINAG	2
FAM151B	2
ZNRF1	2
TIGIT	2
ARRDC3	2
CASR	2
MLXIP	2
LHFPL4	2
SMPD1	2
HS6ST3	2
SPRED2	2
GBP6	2
WDR88	2
UBOX5	2
TMEM104	2
CDKL4	2
EI24	2
CYP27A1	2
GATM	2
STRA8	2
VPS37B	2
STAP1	2
PBX1	2
SNX33	2
TRPV5	2
KRTAP10-1	2
TCP11	2
PAQR3	2
HAUS3	2
CHFR	2
CCDC125	2
LRRFIP2	2
RCSD1	2
TMED7-TICAM2	2
LDB1	2
DCLRE1C	2
FNBP1L	2
EIF4B	2
ZNF778	2
TREML4	2
PPA1	2
DDHD2	2
PDE4C	2
TGM5	2
CD79B	2
NMT2	2
INTS12	2
SERPINA4	2
DCT	2
PLD2	2
LDLRAD1	2
SRPRB	2
TESC	2
NIPAL1	2
PDCD1	2
C22orf42	2
SLC2A7	2
CEMP1	2
MICA	2
TMEM184B	2
KIAA1109	2
CXorf27	2
ZNF629	2
TTYH1	2
PLD6	2
FAM153B	2
ARGFX	2
KRT76	2
OGN	2
RRM2	2
RAB3A	2
OSMR	2
DTX4	2
CARD17	2
C3orf22	2
WDR4	2
SEPT12	2
EXOC6	2
ITIH2	2
MOGAT3	2
AIG1	2
SMCR8	2
EIF2AK1	2
NEU4	2
SLC35E1	2
ZC3H18	2
FAM19A4	2
GEN1	2
KIAA1024	2
FAM69A	2
POLR2J	2
TSTA3	2
GSTCD	2
PRDM11	2
C8orf48	2
CCNF	2
RNF145	2
RFX5	2
DTWD2	2
C9orf85	2
GFPT1	2
SLC25A4	2
OR4S1	2
TSPAN5	2
VSNL1	2
LRAT	2
FAM71E2	2
TMIGD2	2
LGALS9B	2
RNF144B	2
HIAT1	2
DNMBP	2
DPY19L2	2
CHST3	2
ZKSCAN1	2
ZNF506	2
F2R	2
DENND1C	2
RGS17	2
POLE3	2
ACP5	2
KCNIP2	2
FAM26D	2
PPP1R7	2
TOM1	2
SPHK1	2
SERPINA7	2
KRT37	2
SMAD9	2
HS3ST5	2
LGALS13	2
NADK	2
CTNNB1	2
PCIF1	2
HERPUD1	2
KIAA0895	2
OR5K3	2
AQP5	2
RNGTT	2
KRTAP4-11	2
GGCT	2
OCRL	2
LGALS14	2
ROBO2	2
ZNF333	2
SMURF1	2
MRPS2	2
SLC5A2	2
ELL	2
UBE2G1	2
FAM69B	2
SLC38A10	2
ZNF223	2
RGN	2
TUBA1A	2
CEP350	2
URGCP	2
XPO5	2
C1orf87	2
NUCB2	2
PDK4	2
RNF185	2
ZNF23	2
SOHLH2	2
FBXL14	2
ABCA13	2
GIGYF1	2
DPP7	2
ACTB	2
NPR2	2
RFWD2	2
TCERG1	2
SOAT2	2
OR11H12	2
LPPR1	2
LRRC45	2
DHTKD1	2
FAH	2
PARS2	2
PLOD3	2
ATP1A2	2
SYT10	2
IGF2BP3	2
PTPN1	2
EPHX1	2
MXD3	2
MMP17	2
NOD2	2
MPP4	2
ZSCAN20	2
H6PD	2
FAM166B	2
CYP27B1	2
RGS20	2
XKR7	2
VWCE	2
ETS1	2
CDK14	2
FTHL17	2
GPR15	2
PYGO1	2
CPA2	2
ZAR1L	2
C1orf106	2
RAB11FIP4	2
PRPF40B	2
ZBTB32	2
SETDB2	2
TCF7	2
LYZL4	2
MARCH4	2
PLEKHG3	2
USP37	2
ALKBH7	2
ELOVL4	2
ANKRD1	2
ZNF132	2
PDCD7	2
HSD17B6	2
ACSS2	2
PCGF5	2
GOLGA5	2
TRAK1	2
C7orf43	2
FOLR3	2
PABPC1L	2
TTPA	2
BAHD1	2
PCK1	2
PSD3	2
S1PR3	2
NME1-NME2	2
ZNF781	2
HSCB	2
SURF2	2
SEPHS1	2
TMEM187	2
TOMM6	2
CTRB1	2
DHX35	2
DCLRE1A	2
HNRNPL	2
ATG3	2
C9orf72	2
DFFA	2
ATL2	2
SLC4A9	2
RPL23	2
SGCG	2
STEAP2	2
GLDN	2
RFX2	2
SDCCAG3	2
BAX	2
BHLHE41	2
FZD7	2
ANKMY2	2
ACHE	2
CER1	2
ADAMTS10	2
SRF	2
RNF138	2
HTR3A	2
ACADVL	2
POLE2	2
TIMM50	2
RYBP	2
INSC	2
DPPA3	2
APOH	2
C1GALT1C1	2
STXBP5L	2
ZBTB45	2
ZBTB17	2
MTRF1	2
BBS7	2
ANKRD16	2
DHPS	2
ZNF853	2
PARP16	2
ZNF182	2
NDST1	2
SRFBP1	2
KIAA1958	2
PIBF1	2
LSM14A	2
RNF14	2
DNAJA1	2
PFKFB1	2
MRPS14	2
PODXL2	2
CNPY2	2
OR8B2	2
CCDC116	2
HIST1H4B	2
PCTP	2
CX3CL1	2
LBP	2
RAB12	2
OR56A3	2
PRKRA	2
SDSL	2
HUS1B	2
OR13D1	2
HSPA12B	2
NAA16	2
UBXN2B	2
PDCD10	2
RHEBL1	2
CCR6	2
RASD1	2
GMPS	2
NACA2	2
AMIGO2	2
PRODH	2
SPATA16	2
PNO1	2
C12orf4	2
SMYD4	2
GLI4	2
KRT23	2
SCN3B	2
RNF149	2
USH1G	2
TPCN2	2
C6orf211	2
MSI2	2
TLE4	2
CGB1	2
FBXO47	2
C17orf67	2
DSCR3	2
VDAC1	2
ACTR3	2
KIAA0196	2
SPRY1	2
KBTBD12	2
OLFM2	2
PDZD8	2
RGP1	2
ZFP3	2
C15orf40	2
LONP1	2
SLAIN1	2
GHRH	2
MALT1	2
NOL4	2
IL34	2
VIPR2	2
AGTR1	2
GABPB1	2
IGSF11	2
ZNF77	2
MSGN1	2
ZNF79	2
HPCAL1	2
FERMT1	2
LCE2C	2
ARHGEF3	2
TTLL9	2
GPR155	2
THBS4	2
CPB1	2
BAG5	2
TRIM66	2
ACSM2A	2
GTF3C6	2
CHEK1	2
DUSP18	2
IL6R	2
HEMK1	2
MAPRE1	2
SGCD	2
USP4	2
DISC1	2
SLC13A1	2
MIA	2
CELF3	2
HIST1H2BD	2
CHST11	2
PDLIM7	2
GYG2	2
TTF1	2
ZFP62	2
DDX10	2
NPHS1	2
TMEM200C	2
SNX14	2
ABRA	2
ZMYM6	2
FAM98C	2
MACROD1	2
UBE2Q2	2
WDR74	2
BICD1	2
PTGS1	2
ZNF17	2
OBP2A	2
SLC15A2	2
CAPN8	2
MICB	2
PUS7L	2
MAK	2
RGS5	2
RAB4B	2
HMBOX1	2
SURF1	2
PHF11	2
MRAS	2
OR14I1	2
OPN3	2
FBXO40	2
CNGB1	2
AFAP1L2	2
TCEANC	2
ZNF155	2
TMEM55A	2
EVC	2
TMOD4	2
PCF11	2
AKAP8	2
KRTAP10-2	2
TNFSF14	2
PROS1	2
HTRA1	2
CNPY3	2
CPN1	2
POLR3D	2
RNF144A	2
RPS6KL1	2
MEP1B	2
RPA4	2
ARID3C	2
GMEB2	2
ITGB7	2
XKR6	2
PCDH8	2
ATP6V0B	2
SHISA5	2
WDR24	2
MFSD7	2
ARHGAP30	2
RAB11FIP2	2
ASGR2	2
CNPY1	2
NRSN1	2
KCNC3	2
SAMD4B	2
ASB4	2
BCAS2	2
OR1M1	2
INS-IGF2	2
SLC12A8	2
INPP5J	2
OR51B4	2
PRR5L	2
XYLB	2
RGS7BP	2
C14orf39	2
OR6P1	2
APBB3	2
CCDC147	2
WFS1	2
NTM	2
PPP3R2	2
SEZ6	2
GGN	2
TEAD3	2
ACTRT1	2
OGFRL1	2
VGLL4	2
GSX2	2
ZNF763	2
CREBZF	2
TMEM200A	2
OR10S1	2
SLC22A18	2
MOS	2
APTX	2
WHAMM	2
MMP19	2
MAGEH1	2
GJA1	2
FAM200A	2
APOL3	2
SMNDC1	2
RAI1	2
CDK1	2
GABRG3	2
ZNF669	2
SLFN12L	2
CDC14A	2
THBS2	2
CRX	2
OR4C3	2
WDR89	2
LDLRAD3	2
FCRLB	2
PGBD4	2
KRTAP6-1	2
CDRT1	2
OR5M11	2
OR7D4	2
NRF1	2
ATP8B4	2
ADRBK2	2
FAM184A	2
OR1Q1	2
VPS72	2
ANKMY1	2
KRTAP13-4	2
KIF17	2
TAF3	2
POLR2F	2
LMAN1L	2
OR4K15	2
CFI	2
BARX2	2
LACTB	2
ITFG1	2
DRG1	2
GLYCTK	2
ZNF304	2
PTPN2	2
OR8U1	2
TFPT	2
SRRM5	2
GMFB	2
GABRB3	2
LAIR1	2
TNFSF4	2
SERPINA11	2
PPM1L	2
AK3	2
HEATR3	2
RNASE6	2
DEK	2
ZNF256	2
MUTYH	2
NTSR2	2
PIGB	2
SDAD1	2
EFNB3	2
BHLHB9	2
SCLY	2
RPL19	2
HUS1	2
CEACAM21	2
MTF2	2
HAO1	2
KCNJ10	2
ODF2	2
MAS1L	2
SH3RF2	2
TACR3	2
NUDT7	2
ST6GALNAC5	2
FZD6	2
TP53I3	2
COG3	2
GNAI3	2
DHRS12	2
TTPAL	2
KLHDC2	2
ZNF324	2
C17orf78	2
P4HA2	2
SYNGR4	2
LPAR1	2
SERPINB12	2
OR4C16	2
NAGK	2
FRS3	2
CCR7	2
CD9	2
SMAD7	2
C4orf36	2
DDX56	2
FKBPL	2
ZNF615	2
AGPAT9	2
TRAF2	2
CTU2	2
FAM71E1	2
RNF112	2
PQLC2	2
ZNF138	2
ADIG	2
ANKRD54	2
FBLIM1	2
DZIP1	2
SLC25A31	2
KRT81	2
LHX6	2
SPNS2	2
LETMD1	2
KRT31	2
COQ10B	2
ARHGAP36	2
PIGV	2
GRIN2D	2
CYB5A	2
TMEM89	2
ACTR8	2
UBLCP1	2
CRYGD	2
TSPAN1	2
C17orf72	2
VASP	2
NPBWR1	2
SCAI	2
CABP7	2
C2CD2L	2
FCGR3B	2
LDHA	2
SLC26A11	2
IQCE	2
SLCO5A1	2
RCC1	2
CEL	2
GNB1	2
IGFN1	2
ARVCF	2
BRD1	2
SCNN1G	2
ACSS1	2
ZNF281	2
CUL9	2
KBTBD6	2
TXLNB	2
GPR97	2
FAM115A	2
RBPJL	2
PSKH1	2
C13orf35	2
SH3BP1	2
HFM1	2
HNRNPH3	2
ENPP2	2
ANGPT2	2
DNM3	2
NNT	2
FAM196B	2
ATP5SL	2
CNNM4	2
DCAF12	2
FFAR3	2
SYPL1	2
TLR2	2
EGR3	2
SENP3	2
JPH1	2
RAB1A	2
CDS2	2
B3GALNT2	2
MUC12	2
LCE1A	2
GRAMD3	2
ADD1	2
SLC17A7	2
USP21	2
PRSS23	2
RORC	2
VCP	2
MUC4	2
UBE2R2	2
CNKSR3	2
IFIT5	2
MRPS17	2
KIF18A	2
HYLS1	2
FAM35A	2
TUBB3	2
WIPF2	2
TMEM2	2
ATF7IP2	2
DOK6	2
SIRPB2	2
GPR31	2
KRTAP4-2	2
ZC3H6	2
TGS1	2
C11orf49	2
B2M	2
CST2	2
FCF1	2
PADI4	2
OR2AK2	2
DNAH8	2
IRX4	2
PSMA5	2
ZNF622	2
PRR23B	2
PRMT6	2
KLF17	2
TMEM9B	2
IGF1	2
EGR1	2
STXBP1	2
PARL	2
TEX14	2
UGT1A10	2
NSUN3	2
C7orf61	2
ADRA1A	2
GABRA3	2
DCAF8L1	2
RPRD1B	2
ATF3	2
TSR2	2
CDH3	2
IMP4	2
DHRS2	2
UCK2	2
PRRT4	2
TAX1BP1	2
LCAT	2
MPZL1	2
CYSLTR2	2
ZNF654	2
FOXD4	2
PAX2	2
MAD2L1BP	2
SIX1	2
ZNF830	2
FAM117A	2
DIAPH2	2
ABCB7	2
SPDYE4	2
TOMM40	2
SETX	2
ZNF76	2
PDE1A	2
NMS	2
UBN1	2
CECR1	2
PTAR1	2
TAAR5	2
VRK1	2
NEGR1	2
CHD6	2
CD226	2
ORMDL1	2
KIR3DL2	2
PLAUR	2
DOK2	2
MBTPS1	2
GPR151	2
ZNF554	2
POLR3GL	2
PDE8B	2
CBL	2
PDC	2
ZNF699	2
MKLN1	2
DAXX	2
ADCYAP1R1	2
STXBP4	2
MED20	2
SLC6A12	2
GLE1	2
CNTD1	2
NHSL1	2
SAMD14	2
TNR	2
KLB	2
ABCC5	2
CST1	2
RSL1D1	2
OR51F1	2
LETM2	2
MTMR11	2
APOBEC3B	2
ZNF670	2
TADA2A	2
FUNDC2	2
VTI1B	2
OR6C3	2
SDCBP2	2
RPA3	2
ZNF705A	2
IFI30	2
OPN1SW	2
MAP9	2
OR6N1	2
PPP1R14B	2
CACNG2	2
CPNE6	2
IL22RA2	2
FAM46D	2
SLC9A6	2
FBXO43	2
CMBL	2
BCAR3	2
ZFPM1	2
KCNB2	2
MYC	2
ZDHHC21	2
CYLC2	2
AGAP5	2
CSGALNACT1	2
IP6K2	2
GBP1	2
DCUN1D2	2
ACOX3	2
PPP1R16B	2
PTPLA	2
C11orf87	2
ALG10	2
SERPIND1	2
UNCX	2
MTX2	2
OR13A1	2
CASP7	2
OR5K1	2
NSMCE4A	2
DMRTC1	2
AMHR2	2
BHMT	2
SYVN1	2
RPL22	2
COCH	2
MTERFD2	2
RHBDL3	2
MPHOSPH8	2
CCDC97	2
SEPT9	2
KCNG2	2
APOA4	2
EEF2K	2
CLEC10A	2
TMEM38B	2
TFAP2C	2
TRAPPC2P1	2
RBMX	2
CLEC4D	2
ANKRD34B	2
PRPF19	2
HDAC10	2
HOXC5	2
ANKRD49	2
MOSPD1	2
CDC40	2
CHPF	2
NEFH	2
CD180	2
RAB43	2
ZKSCAN4	2
WDR27	2
LEO1	2
TRMU	2
SLC10A6	2
PPP2R4	2
GLTSCR2	2
ADC	2
DERA	2
OR51I1	2
USP6	2
NOTCH2NL	2
PRAMEF12	2
ITGA6	2
ARHGDIA	2
SPOCD1	2
ZNF624	2
MEF2C	2
TRAT1	2
KDM2A	2
SUOX	2
CDRT15	2
GGCX	2
LYRM4	2
OR7G3	2
HOXA3	2
EFTUD1	2
PTPLAD2	2
C9orf41	2
ZNF467	2
VSIG10	2
CD300LF	2
ZNF835	2
OBFC1	2
SLITRK4	2
NTNG1	2
SCAP	2
TMEM80	2
RGL4	2
SH2D4B	2
GRPEL2	2
RFNG	2
PAX4	2
CCDC121	2
FCRL6	2
ANKRD13B	2
CREM	2
CNP	2
ARRB1	2
CPB2	2
EMID1	2
ITGA9	2
ALDOA	2
TMEM98	2
FBXO5	2
KRT28	2
RCAN2	2
PATZ1	2
KCNMB2	2
ANKRD6	2
EIF2A	2
SLC39A1	2
RPL27	2
SLC25A16	2
MYL12A	2
L3MBTL2	2
CLRN2	2
PERP	2
RPAP3	2
UGT2B4	2
APCS	2
ISM2	2
CLEC4A	2
SIGLEC15	2
SIRT3	2
PRAMEF10	2
AIPL1	2
MRPS31	2
BZW2	2
PRRG3	2
TM2D3	2
SLC27A2	2
SOX15	2
DTX2	2
HOXC6	2
SGCB	2
CAPZA2	2
ORM2	2
KPNA4	2
SREBF2	2
SSH1	2
TFDP2	2
DNPEP	2
PCNXL3	2
POLR3C	2
C17orf102	2
MMACHC	2
PDHA1	2
CSNK2A1	2
CTSE	2
CHRNB3	2
FBXW4	2
KIF5A	2
ALDH3A1	2
SPI1	2
TRIM27	2
PPIE	2
JMJD6	2
AEBP2	2
PABPN1L	2
MBP	2
RHOXF1	2
LRRC4	2
ADAMTS15	2
SEC14L1	2
SLAMF6	2
LPPR4	2
OR51B5	2
PPAPDC3	2
NOVA2	2
GRK6	2
RNFT1	2
SAG	2
PRSS54	2
FSIP1	2
ACOT7	2
OR6C76	2
SLC7A8	2
ST6GALNAC3	2
ZNF549	2
PGA5	2
CYB561D2	2
CHST15	2
LRP3	2
MRPL55	2
TRIP13	2
MAGIX	2
GOLGA8G	2
TNKS2	2
ACTR5	2
TEAD2	2
FCHSD1	2
MCM8	2
SLC1A3	2
TRIM3	2
PSTPIP2	2
FAM193B	2
TAAR2	2
FAM110B	2
SNAPC1	2
HFE	2
PLIN1	2
APOBEC3G	2
MMAB	2
SRGAP1	2
CDH22	2
FGF13	2
CD151	2
AADACL2	2
ADCK1	2
GLS	2
SH3TC2	2
CCDC101	2
PPP1R16A	2
CASKIN2	2
ATP9B	2
GPAT2	2
CTNND2	2
TMEM174	2
GLT8D2	2
SPAG9	2
CERK	2
MUC13	2
CPXM1	2
CAMTA1	2
RECQL	2
CDK5	2
ACTA1	2
ELMOD1	2
SLC39A13	2
CXCL17	2
CUL5	2
WDR43	2
ENPP6	2
PTX3	2
USP46	2
CDHR1	2
FAM168B	2
INSM2	2
SLC22A18AS	2
FBXL7	2
SLC16A4	2
HPX	2
SPIRE2	2
C20orf173	2
CYB5D2	2
RPS2	2
PIGS	2
LIMS1	2
TNFRSF1B	2
SLC25A14	2
FUT6	2
CADM2	2
UFSP1	2
SULT2A1	2
SPAG11A	2
SULT1C2	2
DDX19B	2
NAP1L2	2
GAPDHS	2
PPIL4	2
MSR1	2
PAGE2	2
GRID2IP	2
SGK3	2
ENPEP	2
MFSD4	2
ERLEC1	2
MYCBPAP	2
SCGB2A1	2
UFSP2	2
PTN	2
NUDT9	2
MMP27	2
OR56B1	2
SGPL1	2
FIBP	2
LIMCH1	2
PPP2R1B	2
PLA2G7	2
ADAM28	2
TDO2	2
HLX	2
TMEM232	2
ADH5	2
MLX	2
VWC2L	2
WBSCR28	2
PHF1	2
HNRNPA1	2
FAR2	2
LRRN2	2
CIR1	2
CATSPERB	2
ZBTB8OS	2
TAS2R19	2
SLC5A12	2
CCDC129	2
NKAIN3	2
STK11	2
PARN	2
SEC14L5	2
TAS2R14	2
PGLYRP2	2
CD2BP2	2
ARHGAP22	2
MTMR9	2
FAM111B	2
LGR6	2
C10orf53	2
MRPL38	2
B3GNT4	2
TMED10	2
GSTA5	2
ZNF202	2
CLIP4	2
NDUFS3	2
KRT17	2
CEACAM6	2
EARS2	2
SULT1A2	2
SLC24A2	2
TEK	2
CCT6B	2
P2RY4	2
BRMS1	2
NTNG2	2
NGFRAP1	2
MGLL	2
ATF6B	2
IDH3B	2
RNF219	2
IRF6	2
F7	2
GALK2	2
PLD3	2
SFTPD	2
ABHD15	2
TPD52	2
RETNLB	2
TSC2	2
CARKD	2
ARMC6	2
GRIK5	2
PTHLH	2
MTMR1	2
MYLK2	2
LY86	2
CORO6	2
CCDC89	2
PRICKLE3	2
GYPB	2
TAF1C	2
MT1G	2
MAPK8IP1	2
SH2D5	2
PRSS27	2
ZNF212	2
COQ4	2
OR1S2	2
TRAF4	2
TMEM65	2
FAM49B	2
AVIL	2
MAST2	2
KRTAP19-4	2
ZNF248	2
FAM78B	2
MAP4K3	2
BST1	2
IGFBP5	2
FBXL5	2
FAM20C	2
AWAT1	2
ARSH	2
FOXA3	2
P2RY11	2
CLDN22	2
DCAF13	2
SLC43A3	2
SPOCK1	2
FH	2
ARHGAP10	2
KLHL20	2
ZNF716	2
HTR3D	2
TPMT	2
PCGF2	2
KIF3C	2
SEC14L3	2
PNPLA5	2
ZNF776	2
CCL20	2
PLRG1	2
IL2RB	2
SEMA6B	2
TTK	2
SLC35A1	2
OR51A7	2
FERD3L	2
CRB2	2
CCND3	2
RABGGTB	2
MTCH1	2
FAM188B	2
GNPDA2	2
FZD10	2
MYL6B	2
ABCG4	2
ESR2	2
ACOT12	2
TMEM50B	2
CLIC6	2
RUNDC1	2
REEP4	2
CHRNA1	2
CEACAM4	2
SLC26A8	2
HS6ST1	2
UBE2T	2
PNMA3	2
CTRC	2
ZDHHC7	2
C12orf66	2
ADCK5	2
SH2D7	2
CCS	2
KLK10	2
MED27	2
DRG2	2
HTR1A	2
GABRB1	2
GOPC	2
CD300LG	2
IGBP1	2
PEX11G	2
CDNF	2
CR2	2
EFS	2
ACVR2B	2
FAM122C	2
USP10	2
PGBD2	2
OR5W2	2
PRTFDC1	2
RAB1B	2
CRYZL1	2
CCNE2	2
PCDHB13	2
CEP55	2
ZNF33A	2
POTED	2
CSAD	2
SLC5A10	2
SYNRG	2
DYRK4	2
ANGEL1	2
RAD51AP2	2
PTGER2	2
C1orf162	2
DDX54	2
ZNF121	2
NUS1	2
ZNF766	2
DBR1	2
SP7	2
SNX29	2
P4HA1	2
HIBADH	2
PPM1H	2
SPATS2	2
RPS18	2
AGTR2	2
IDH3A	2
ATP6AP1	2
SUN2	2
GORASP1	2
IL15RA	2
TRNT1	2
NGEF	2
APOBEC1	2
MRPS26	2
GOT1L1	2
SLC38A9	2
PITPNM2	2
DHRS7B	2
EAPP	2
SPIN3	2
SEC11A	2
NUDT12	2
VGLL3	2
GC	2
PIK3AP1	2
PPTC7	2
ENOSF1	2
OR2A14	2
DNASE1L1	2
MOSPD2	2
BOLL	2
TRMT112	2
TSNAXIP1	2
ZNF599	2
SLC38A2	2
ZNF793	2
CYP2A6	2
SALL3	2
RNF128	2
VPS36	2
OR4B1	2
HSPBAP1	2
AIFM3	2
C20orf112	2
KIF18B	2
BLMH	2
ADAMTS2	2
PALM3	2
LCA5	2
GSTM4	2
ST6GAL2	2
KRT7	2
ICAM3	2
TAS2R3	2
KIF5B	2
FAM8A1	2
DUSP16	2
CEACAM19	2
ASZ1	2
ARSG	2
CARM1	2
SNAI2	2
RS1	2
FGGY	2
PTCD3	2
BECN1	2
C1orf131	2
AURKC	2
FZD3	2
PRR7	2
GNA13	2
TBX19	2
RGS6	2
FCAMR	2
PNPLA3	2
FAM153A	2
OR10H3	2
HOXD13	2
ZNF440	2
LGALS2	2
SEMA6A	2
SULT2B1	2
OTUB1	2
PGAM2	2
KLK2	2
SLC44A4	2
VAMP7	2
OGG1	2
PSAT1	2
SPATA20	2
ST6GALNAC6	2
APOO	2
AVEN	2
SLC25A38	2
UBXN1	2
SLC7A2	2
SORBS3	2
ARSD	2
PLAGL1	2
CSNK1D	2
KLHL38	2
LIX1	2
WIPI1	2
MYEF2	2
CTLA4	2
WNT1	2
HSPA13	2
CHKA	2
CXADR	2
NFIL3	2
VARS	2
FBP2	2
USP5	2
ARHGAP1	2
CCDC149	2
MAPKAPK2	2
IFNGR2	2
LDHB	2
OR14C36	2
GNA15	2
